Id,Type,Name,Subtitle,ProductId,Content,DailyLimit,Limit,Rmb,Dollar,Pic,Pos,Param,Rebate
5003078,5003,108级礼包,冲级神器，遥遥领先,com.cbaqlyf.ximi.bigbang193.30,1:6:300|2:400201:1|1:2:100000|2:100106:100,0,1,30.0,4.989999771118164,image_5003,126,,999
5003079,5003,109级礼包,冲级神器，遥遥领先,com.cbaqlyf.ximi.bigbang193.30,1:6:300|2:400201:1|1:2:100000|2:100106:100,0,1,30.0,4.989999771118164,image_5003,126,,999
5003080,5003,110级礼包,冲级神器，遥遥领先,com.cbaqlyf.ximi.bigbang193.30,1:6:300|2:400201:1|1:2:100000|2:100106:100,0,1,30.0,4.989999771118164,image_5003,126,,999
5003081,5003,111级礼包,冲级神器，遥遥领先,com.cbaqlyf.ximi.bigbang193.30,1:6:300|2:400201:1|1:2:100000|2:100106:100,0,1,30.0,4.989999771118164,image_5003,126,,999
5003082,5003,112级礼包,冲级神器，遥遥领先,com.cbaqlyf.ximi.bigbang193.30,1:6:300|2:400201:1|1:2:100000|2:100106:100,0,1,30.0,4.989999771118164,image_5003,126,,999
5003083,5003,113级礼包,冲级神器，遥遥领先,com.cbaqlyf.ximi.bigbang193.30,1:6:300|2:400201:1|1:2:100000|2:100106:100,0,1,30.0,4.989999771118164,image_5003,126,,999
5003084,5003,114级礼包,冲级神器，遥遥领先,com.cbaqlyf.ximi.bigbang193.30,1:6:300|2:400201:1|1:2:100000|2:100106:100,0,1,30.0,4.989999771118164,image_5003,126,,999
5003085,5003,115级礼包,冲级神器，遥遥领先,com.cbaqlyf.ximi.bigbang193.30,1:6:300|2:400201:1|1:2:100000|2:100106:100,0,1,30.0,4.989999771118164,image_5003,126,,999
5003086,5003,116级礼包,冲级神器，遥遥领先,com.cbaqlyf.ximi.bigbang193.30,1:6:300|2:400201:1|1:2:100000|2:100106:100,0,1,30.0,4.989999771118164,image_5003,126,,999
5003087,5003,117级礼包,冲级神器，遥遥领先,com.cbaqlyf.ximi.bigbang193.30,1:6:300|2:400201:1|1:2:100000|2:100106:100,0,1,30.0,4.989999771118164,image_5003,126,,999
5003088,5003,118级礼包,冲级神器，遥遥领先,com.cbaqlyf.ximi.bigbang193.30,1:6:300|2:400201:1|1:2:100000|2:100106:100,0,1,30.0,4.989999771118164,image_5003,126,,999
5003089,5003,119级礼包,冲级神器，遥遥领先,com.cbaqlyf.ximi.bigbang193.30,1:6:300|2:400201:1|1:2:100000|2:100106:100,0,1,30.0,4.989999771118164,image_5003,126,,999
5003090,5003,120级礼包,冲级神器，遥遥领先,com.cbaqlyf.ximi.bigbang193.30,1:6:300|2:400201:1|1:2:100000|2:100106:100,0,1,30.0,4.989999771118164,image_5003,126,,999
4001001,4001,战斗令牌,test…,com.cbaqlyf.ximi.bigbang283.128,,0,0,128.0,19.989999771118164,,0,,2400
5002101,5002,绝版升星包-易建联2,激活天赋，助力球队爆发,com.cbaqlyf.ximi.bigbang284.128,2:304001:30|2:400102:30|2:100104:500|1:2:5000,0,1,128.0,19.989999771118164,image_5002,-126,104001,880
5002102,5002,郭艾伦升星包2,激活天赋，助力球队爆发,com.cbaqlyf.ximi.bigbang284.128,2:304002:30|2:400102:30|2:100104:500|1:2:5000,0,1,128.0,19.989999771118164,image_5002,-126,104002,880
5002103,5002,阿不都沙拉木升星包2,激活天赋，助力球队爆发,com.cbaqlyf.ximi.bigbang284.128,2:304003:30|2:400102:30|2:100104:500|1:2:5000,0,1,128.0,19.989999771118164,image_5002,-126,104003,880
5002104,5002,赵继伟升星包2,激活天赋，助力球队爆发,com.cbaqlyf.ximi.bigbang284.128,2:304004:30|2:400102:30|2:100104:500|1:2:5000,0,1,128.0,19.989999771118164,image_5002,-126,104004,880
5002105,5002,韩德君升星包2,激活天赋，助力球队爆发,com.cbaqlyf.ximi.bigbang284.128,2:304005:30|2:400102:30|2:100104:500|1:2:5000,0,1,128.0,19.989999771118164,image_5002,-126,104005,880
5002106,5002,赵睿升星包2,激活天赋，助力球队爆发,com.cbaqlyf.ximi.bigbang284.128,2:304006:30|2:400102:30|2:100104:500|1:2:5000,0,1,128.0,19.989999771118164,image_5002,-126,104006,880
5002107,5002,胡金秋升星包2,激活天赋，助力球队爆发,com.cbaqlyf.ximi.bigbang284.128,2:304007:30|2:400102:30|2:100104:500|1:2:5000,0,1,128.0,19.989999771118164,image_5002,-126,104007,880
5002108,5002,王哲林升星包2,激活天赋，助力球队爆发,com.cbaqlyf.ximi.bigbang284.128,2:304008:30|2:400102:30|2:100104:500|1:2:5000,0,1,128.0,19.989999771118164,image_5002,-126,104008,880
5002109,5002,沈梓捷升星包2,激活天赋，助力球队爆发,com.cbaqlyf.ximi.bigbang284.128,2:304009:30|2:400102:30|2:100104:500|1:2:5000,0,1,128.0,19.989999771118164,image_5002,-126,104009,880
5002110,5002,张镇麟升星包2,激活天赋，助力球队爆发,com.cbaqlyf.ximi.bigbang284.128,2:304010:30|2:400102:30|2:100104:500|1:2:5000,0,1,128.0,19.989999771118164,image_5002,-126,104010,880
5002111,5002,陶汉林升星包2,激活天赋，助力球队爆发,com.cbaqlyf.ximi.bigbang284.128,2:304011:30|2:400102:30|2:100104:500|1:2:5000,0,1,128.0,19.989999771118164,image_5002,-126,104011,880
5002112,5002,孙铭徽升星包2,激活天赋，助力球队爆发,com.cbaqlyf.ximi.bigbang284.128,2:304012:30|2:400102:30|2:100104:500|1:2:5000,0,1,128.0,19.989999771118164,image_5002,-126,104012,880
5002113,5002,周鹏升星包2,激活天赋，助力球队爆发,com.cbaqlyf.ximi.bigbang284.128,2:304013:30|2:400102:30|2:100104:500|1:2:5000,0,1,128.0,19.989999771118164,image_5002,-126,104013,880
5002114,5002,胡明轩升星包2,激活天赋，助力球队爆发,com.cbaqlyf.ximi.bigbang284.128,2:304014:30|2:400102:30|2:100104:500|1:2:5000,0,1,128.0,19.989999771118164,image_5002,-126,104014,880
5002115,5002,吴冠希升星包2,激活天赋，助力球队爆发,com.cbaqlyf.ximi.bigbang284.128,2:304015:30|2:400102:30|2:100104:500|1:2:5000,0,1,128.0,19.989999771118164,image_5002,-126,104015,880
5002116,5002,吴前升星包2,激活天赋，助力球队爆发,com.cbaqlyf.ximi.bigbang284.128,2:304016:30|2:400102:30|2:100104:500|1:2:5000,0,1,128.0,19.989999771118164,image_5002,-126,104016,880
5002117,5002,林庭谦升星包2,激活天赋，助力球队爆发,com.cbaqlyf.ximi.bigbang284.128,2:304017:30|2:400102:30|2:100104:500|1:2:5000,0,1,128.0,19.989999771118164,image_5002,-126,104017,880
5002118,5002,陈盈骏升星包2,激活天赋，助力球队爆发,com.cbaqlyf.ximi.bigbang284.128,2:304018:30|2:400102:30|2:100104:500|1:2:5000,0,1,128.0,19.989999771118164,image_5002,-126,104018,880
5002119,5002,葛昭宝升星包2,激活天赋，助力球队爆发,com.cbaqlyf.ximi.bigbang284.128,2:304019:30|2:400102:30|2:100104:500|1:2:5000,0,1,128.0,19.989999771118164,image_5002,-126,104019,880
5002120,5002,赵岩昊升星包2,激活天赋，助力球队爆发,com.cbaqlyf.ximi.bigbang284.128,2:304020:30|2:400102:30|2:100104:500|1:2:5000,0,1,128.0,19.989999771118164,image_5002,-126,104020,880
5002121,5002,林书豪升星包2,激活天赋，助力球队爆发,com.cbaqlyf.ximi.bigbang284.128,2:304021:30|2:400102:30|2:100104:500|1:2:5000,0,1,128.0,19.989999771118164,image_5002,-126,104021,880
5002122,5002,范子铭升星包2,激活天赋，助力球队爆发,com.cbaqlyf.ximi.bigbang284.128,2:304022:30|2:400102:30|2:100104:500|1:2:5000,0,1,128.0,19.989999771118164,image_5002,-126,104022,880
5002123,5002,姜伟泽升星包2,激活天赋，助力球队爆发,com.cbaqlyf.ximi.bigbang284.128,2:304023:30|2:400102:30|2:100104:500|1:2:5000,0,1,128.0,19.989999771118164,image_5002,-126,104023,880
5002124,5002,西热力江升星包2,激活天赋，助力球队爆发,com.cbaqlyf.ximi.bigbang284.128,2:304024:30|2:400102:30|2:100104:500|1:2:5000,0,1,128.0,19.989999771118164,image_5002,-126,104024,880
5002125,5002,高诗岩升星包2,激活天赋，助力球队爆发,com.cbaqlyf.ximi.bigbang284.128,2:304025:30|2:400102:30|2:100104:500|1:2:5000,0,1,128.0,19.989999771118164,image_5002,-126,104025,880
5002126,5002,邹雨宸升星包2,激活天赋，助力球队爆发,com.cbaqlyf.ximi.bigbang284.128,2:304026:30|2:400102:30|2:100104:500|1:2:5000,0,1,128.0,19.989999771118164,image_5002,-126,104026,880
5002127,5002,贺希宁升星包2,激活天赋，助力球队爆发,com.cbaqlyf.ximi.bigbang284.128,2:304027:30|2:400102:30|2:100104:500|1:2:5000,0,1,128.0,19.989999771118164,image_5002,-126,104027,880
5002128,5002,顾全升星包2,激活天赋，助力球队爆发,com.cbaqlyf.ximi.bigbang284.128,2:304028:30|2:400102:30|2:100104:500|1:2:5000,0,1,128.0,19.989999771118164,image_5002,-126,104028,880
5002129,5002,陈林坚升星包2,激活天赋，助力球队爆发,com.cbaqlyf.ximi.bigbang284.128,2:304029:30|2:400102:30|2:100104:500|1:2:5000,0,1,128.0,19.989999771118164,image_5002,-126,104029,880
5002130,5002,姜宇星升星包2,激活天赋，助力球队爆发,com.cbaqlyf.ximi.bigbang284.128,2:304030:30|2:400102:30|2:100104:500|1:2:5000,0,1,128.0,19.989999771118164,image_5002,-126,104030,880
5002131,5002,绝版升星包-崔永熙2,激活天赋，助力球队爆发,com.cbaqlyf.ximi.bigbang284.128,2:304031:30|2:400102:30|2:100104:500|1:2:5000,0,1,128.0,19.989999771118164,image_5002,-126,104031,880
5002132,5002,绝版升星包-曾凡博2,激活天赋，助力球队爆发,com.cbaqlyf.ximi.bigbang284.128,2:304032:30|2:400102:30|2:100104:500|1:2:5000,0,1,128.0,19.989999771118164,image_5002,-126,104032,880
5002133,5002,绝版升星包-林葳2,激活天赋，助力球队爆发,com.cbaqlyf.ximi.bigbang284.128,2:304033:30|2:400102:30|2:100104:500|1:2:5000,0,1,128.0,19.989999771118164,image_5002,-126,104033,880
5002134,5002,绝版升星包-程帅澎2,激活天赋，助力球队爆发,com.cbaqlyf.ximi.bigbang284.128,2:304034:30|2:400102:30|2:100104:500|1:2:5000,0,1,128.0,19.989999771118164,image_5002,-126,104034,880
5002135,5002,绝版升星包-周琦2,激活天赋，助力球队爆发,com.cbaqlyf.ximi.bigbang284.128,2:304035:30|2:400102:30|2:100104:500|1:2:5000,0,1,128.0,19.989999771118164,image_5002,-126,104035,880
5002136,5002,杨瀚森升星包2,激活天赋，助力球队爆发,com.cbaqlyf.ximi.bigbang284.128,2:304038:30|2:400102:30|2:100104:500|1:2:5000,0,1,128.0,19.989999771118164,image_5002,-126,104038,880
5002201,5002,绝版升星包-易建联3,激活天赋，助力球队爆发,com.cbaqlyf.ximi.bigbang284.128,2:304001:30|2:400102:30|2:100104:500|1:2:5000,0,1,128.0,19.989999771118164,image_5002,-126,104001,880
5002301,5002,绝版升星包-易建联4,激活天赋，助力球队爆发,com.cbaqlyf.ximi.bigbang318.328,2:304001:100|2:400102:30|2:100104:500|1:2:5000,0,1,328.0,49.9900016784668,image_5002,-126,104001,680
5002401,5002,绝版升星包-易建联5,激活天赋，助力球队爆发,com.cbaqlyf.ximi.bigbang318.328,2:304001:100|2:400102:30|2:100104:500|1:2:5000,0,1,328.0,49.9900016784668,image_5002,-126,104001,680
5002501,5002,绝版升星包-易建联6,激活天赋，助力球队爆发,com.cbaqlyf.ximi.bigbang318.328,2:304001:100|2:400102:30|2:100104:500|1:2:5000,0,1,328.0,49.9900016784668,image_5002,-126,104001,680
5002601,5002,绝版升星包-易建联7,激活天赋，助力球队爆发,com.cbaqlyf.ximi.bigbang318.328,2:304001:100|2:400102:30|2:100104:500|1:2:5000,0,1,328.0,49.9900016784668,image_5002,-126,104001,680
5002701,5002,绝版升星包-易建联8,激活天赋，助力球队爆发,com.cbaqlyf.ximi.bigbang318.328,2:304001:100|2:400102:30|2:100104:500|1:2:5000,0,1,328.0,49.9900016784668,image_5002,-126,104001,680
5002801,5002,绝版升星包-易建联9,激活天赋，助力球队爆发,com.cbaqlyf.ximi.bigbang318.328,2:304001:100|2:400102:30|2:100104:500|1:2:5000,0,1,328.0,49.9900016784668,image_5002,-126,104001,680
5002901,5002,绝版升星包-易建联10,激活天赋，助力球队爆发,com.cbaqlyf.ximi.bigbang318.328,2:304001:100|2:400102:30|2:100104:500|1:2:5000,0,1,328.0,49.9900016784668,image_5002,-126,104001,680
6001001,16001,元旦特惠包,特惠道具,com.cbaqlyf.ximi.bigbang8.6,1:1:68|1:6:100,1,0,6.0,0.9900000095367432,,0,,200
6001002,16001,元旦惊喜包,超值优惠,com.cbaqlyf.ximi.bigbang22.30,1:1:328|1:2:38888,1,0,30.0,4.989999771118164,,0,,250
6001003,16001,元旦福气包,实惠推荐,com.cbaqlyf.ximi.bigbang163.68,1:1:666|2:100106:100|2:304036:5,1,0,68.0,9.989999771118164,,0,,400
6001004,16001,元旦吉祥包,物超所值,com.cbaqlyf.ximi.bigbang284.128,2:400151:15|2:400102:15|2:304036:10,0,4,128.0,19.989999771118164,,0,,500
6001005,16001,元旦豪华包,豪华组合,com.cbaqlyf.ximi.bigbang318.328,2:400102:25|2:100107:88|2:304036:20,0,4,328.0,49.9900016784668,,0,,1000
6001006,16001,元旦尊享包,元旦尊享,com.cbaqlyf.ximi.bigbang14.648,2:400101:66|2:400102:40|2:304036:40,0,4,648.0,99.98999786376953,,0,,1200
7001001,16002,新春特惠包,特惠道具,com.cbaqlyf.ximi.bigbang8.6,1:1:68|1:6:100|2:700002:5,1,0,6.0,0.9900000095367432,,0,,200
7001002,16002,新春惊喜包,超值优惠,com.cbaqlyf.ximi.bigbang22.30,1:1:368|2:100105:98|2:700002:28,1,0,30.0,4.989999771118164,,0,,250
7001003,16002,新春福气包,实惠推荐,com.cbaqlyf.ximi.bigbang163.68,1:1:666|2:100105:188|2:304039:5|2:700002:66,1,0,68.0,9.989999771118164,,0,,400
7001004,16002,新春吉祥包,物超所值,com.cbaqlyf.ximi.bigbang284.128,2:304039:10|2:400151:10|2:400101:10|2:700002:138,0,6,128.0,19.989999771118164,,0,,500
7001005,16002,新春豪华包,豪华组合,com.cbaqlyf.ximi.bigbang318.328,2:304039:20|2:400102:60|2:400101:30|2:700002:366,0,6,328.0,49.9900016784668,,0,,1000
7001006,16002,新春尊享包,新春尊享,com.cbaqlyf.ximi.bigbang14.648,2:304039:45|2:400102:80|2:400101:60|2:700002:888,0,6,648.0,99.98999786376953,,0,,1200
8001001,16002,不打烊礼包1,特惠道具,com.cbaqlyf.ximi.bigbang8.6,1:1:68|2:400206:5|2:100105:5,0,0,6.0,0.9900000095367432,,0,,200
8001002,16002,不打烊礼包2,超值优惠,com.cbaqlyf.ximi.bigbang22.30,1:1:368|2:400209:10|2:100105:35,0,0,30.0,4.989999771118164,,0,,250
8001003,16002,不打烊礼包3,实惠推荐,com.cbaqlyf.ximi.bigbang163.68,1:1:666|2:400208:30|2:100105:166|2:700002:66,0,0,68.0,9.989999771118164,,0,,400
8001004,16002,不打烊礼包4,物超所值,com.cbaqlyf.ximi.bigbang284.128,2:400201:10|2:100105:288|2:400151:5|2:700002:138,0,0,128.0,19.989999771118164,,0,,500
8001005,16002,不打烊礼包5,豪华组合,com.cbaqlyf.ximi.bigbang318.328,2:200231:10|2:400102:25|2:400101:20|2:700002:366,0,0,328.0,49.9900016784668,,0,,1000
8001006,16002,不打烊礼包6,元旦尊享,com.cbaqlyf.ximi.bigbang14.648,2:200231:25|2:400102:55|2:400101:35|2:700002:888,0,0,648.0,99.98999786376953,,0,,1200
9001001,16003,体力充沛包,物超所值,com.cbaqlyf.ximi.bigbang8.6,1:6:300,0,1,6.0,0.9900000095367432,,0,,500
9001002,16003,赛事补给包,实惠道具,com.cbaqlyf.ximi.bigbang22.30,2:400207:15|2:400208:15|2:400209:15,0,6,30.0,4.989999771118164,,0,,750
9001003,16003,特惠招募包,特惠推荐,com.cbaqlyf.ximi.bigbang163.68,2:400210:10,0,1,68.0,9.989999771118164,,0,,450
9001004,16003,钜惠招募包,钜惠推荐,com.cbaqlyf.ximi.bigbang284.128,2:400210:20,0,1,128.0,19.989999771118164,,0,,470
9001005,16003,球员成长包,超值组合,com.cbaqlyf.ximi.bigbang318.328,2:200260:25|2:400102:30|1:2:18000,0,10,328.0,49.9900016784668,,0,,700
9001006,16003,红色品质进阶包,突破极限,com.cbaqlyf.ximi.bigbang14.648,2:400151:50|1:2:500000,0,1,648.0,99.98999786376953,,0,,450
9001007,16003,球员高级成长包,豪华组合,com.cbaqlyf.ximi.bigbang14.648,2:200260:50|2:400102:65|1:2:110000,0,8,648.0,99.98999786376953,,0,,750
9001008,16003,球员终极成长包,豪华组合,com.cbaqlyf.ximi.bigbang14.648,2:200260:40|2:400101:50|1:2:88000,0,10,648.0,99.98999786376953,,0,,750
10001001,16004,体力充沛包,物超所值,com.cbaqlyf.ximi.bigbang8.6,1:6:300,0,1,6.0,0.9900000095367432,,0,,500
10001002,16004,赛事补给包,实惠道具,com.cbaqlyf.ximi.bigbang22.30,2:400207:15|2:400208:15|2:400209:15,0,6,30.0,4.989999771118164,,0,,750
10001003,16004,特惠招募包,特惠推荐,com.cbaqlyf.ximi.bigbang163.68,2:400210:10,0,1,68.0,9.989999771118164,,0,,450
10001004,16004,钜惠招募包,钜惠推荐,com.cbaqlyf.ximi.bigbang284.128,2:400210:20,0,1,128.0,19.989999771118164,,0,,470
10001005,16004,球员成长包,超值组合,com.cbaqlyf.ximi.bigbang318.328,2:200260:25|2:400102:30|1:2:18000,0,10,328.0,49.9900016784668,,0,,700
10001006,16004,红色品质进阶包,突破极限,com.cbaqlyf.ximi.bigbang14.648,2:400151:50|1:2:500000,0,1,648.0,99.98999786376953,,0,,450
10001007,16004,球员高级成长包,豪华组合,com.cbaqlyf.ximi.bigbang14.648,2:200260:50|2:400102:65|1:2:110000,0,8,648.0,99.98999786376953,,0,,750
10001008,16004,球员终极成长包,豪华组合,com.cbaqlyf.ximi.bigbang14.648,2:200260:40|2:400101:50|1:2:88000,0,10,648.0,99.98999786376953,,0,,750
10002001,16005,体力充沛包,物超所值,com.cbaqlyf.ximi.bigbang8.6,1:6:300,0,1,6.0,0.9900000095367432,,0,,500
10002002,16005,赛事补给包,实惠道具,com.cbaqlyf.ximi.bigbang22.30,2:400207:15|2:400208:15|2:400209:15,0,6,30.0,4.989999771118164,,0,,750
10002003,16005,特惠招募包,特惠推荐,com.cbaqlyf.ximi.bigbang163.68,2:400210:10|2:700004:68,0,1,68.0,9.989999771118164,,0,,450
10002004,16005,钜惠招募包,钜惠推荐,com.cbaqlyf.ximi.bigbang284.128,2:400210:20|2:700004:130,0,1,128.0,19.989999771118164,,0,,470
10002005,16005,球员成长包,超值组合,com.cbaqlyf.ximi.bigbang318.328,2:200260:25|2:400102:30|1:2:18000|2:700004:338,0,10,328.0,49.9900016784668,,0,,700
10002006,16005,红色品质进阶包,突破极限,com.cbaqlyf.ximi.bigbang14.648,2:400151:50|1:2:500000|2:700004:688,0,1,648.0,99.98999786376953,,0,,450
10002007,16005,球员高级成长包,豪华组合,com.cbaqlyf.ximi.bigbang14.648,2:200260:50|2:400102:65|1:2:110000|2:700004:688,0,8,648.0,99.98999786376953,,0,,750
10002008,16005,球员终极成长包,豪华组合,com.cbaqlyf.ximi.bigbang14.648,2:200260:40|2:400101:50|1:2:88000|2:700004:688,0,10,648.0,99.98999786376953,,0,,750
10003001,16006,体力充沛包,物超所值,com.cbaqlyf.ximi.bigbang8.6,1:6:300,0,1,6.0,0.9900000095367432,,0,,500
10003002,16006,赛事补给包,实惠道具,com.cbaqlyf.ximi.bigbang22.30,2:400207:15|2:400208:15|2:400209:15,0,6,30.0,4.989999771118164,,0,,750
10003003,16006,特惠招募包,特惠推荐,com.cbaqlyf.ximi.bigbang163.68,2:400210:10,0,1,68.0,9.989999771118164,,0,,450
10003004,16006,钜惠招募包,钜惠推荐,com.cbaqlyf.ximi.bigbang284.128,2:400210:20,0,1,128.0,19.989999771118164,,0,,470
10003005,16006,球员成长包,超值组合,com.cbaqlyf.ximi.bigbang318.328,2:200260:25|2:400102:30|1:2:18000,0,10,328.0,49.9900016784668,,0,,700
10003006,16006,红色品质进阶包,突破极限,com.cbaqlyf.ximi.bigbang14.648,2:400151:50|1:2:500000,0,1,648.0,99.98999786376953,,0,,450
10003007,16006,球员高级成长包,豪华组合,com.cbaqlyf.ximi.bigbang14.648,2:200260:50|2:400102:65|1:2:110000,0,8,648.0,99.98999786376953,,0,,750
10003008,16006,球员终极成长包,豪华组合,com.cbaqlyf.ximi.bigbang14.648,2:200260:40|2:400101:50|1:2:88000,0,10,648.0,99.98999786376953,,0,,750
