Id,Fungroup,Type,Icon,Name,Desc,Reward,Target,Point,ClientCheck,Moduleid,Info,IsHide,Module,CanAdd,ClientGroup,GroupTitle,MaxShowTimes
1038026,1038,1,1038,俱乐部战力26,俱乐部战力达到{0}/{1},1:01:10,[50000000],10,1,-1,,0,2400,0,0,,0
1038027,1038,1,1038,俱乐部战力27,俱乐部战力达到{0}/{1},1:01:10,[100000000],10,1,-1,,0,2400,0,0,,0
1039001,1039,2,1039,球员数量1,拥有{0}/{1}个球员,1:01:10,[5],10,1,2200,,0,2400,0,0,,0
1039002,1039,2,1039,球员数量2,拥有{0}/{1}个球员,1:01:10,[10],10,1,2200,,0,2400,0,0,,0
1039003,1039,2,1039,球员数量3,拥有{0}/{1}个球员,1:01:10,[12],10,1,2200,,0,2400,0,0,,0
1039004,1039,2,1039,球员数量4,拥有{0}/{1}个球员,1:01:10,[14],10,1,2200,,0,2400,0,0,,0
1039005,1039,2,1039,球员数量5,拥有{0}/{1}个球员,1:01:10,[16],10,1,2200,,0,2400,0,0,,0
1039006,1039,2,1039,球员数量6,拥有{0}/{1}个球员,1:01:10,[18],10,1,2200,,0,2400,0,0,,0
1039007,1039,2,1039,球员数量7,拥有{0}/{1}个球员,1:01:10,[20],10,1,2200,,0,2400,0,0,,0
1039008,1039,2,1039,球员数量8,拥有{0}/{1}个球员,1:01:10,[22],10,1,2200,,0,2400,0,0,,0
1039009,1039,2,1039,球员数量9,拥有{0}/{1}个球员,1:01:10,[24],10,1,2200,,0,2400,0,0,,0
1039010,1039,2,1039,球员数量10,拥有{0}/{1}个球员,1:01:10,[26],10,1,2200,,0,2400,0,0,,0
1039011,1039,2,1039,球员数量11,拥有{0}/{1}个球员,1:01:10,[28],10,1,2200,,0,2400,0,0,,0
1039012,1039,2,1039,球员数量12,拥有{0}/{1}个球员,1:01:10,[30],10,1,2200,,0,2400,0,0,,0
1039013,1039,2,1039,球员数量13,拥有{0}/{1}个球员,1:01:10,[31],10,1,2200,,0,2400,0,0,,0
1039014,1039,2,1039,球员数量14,拥有{0}/{1}个球员,1:01:10,[32],10,1,2200,,0,2400,0,0,,0
1039015,1039,2,1039,球员数量15,拥有{0}/{1}个球员,1:01:10,[33],10,1,2200,,0,2400,0,0,,0
1039016,1039,2,1039,球员数量16,拥有{0}/{1}个球员,1:01:10,[34],10,1,2200,,0,2400,0,0,,0
1039017,1039,2,1039,球员数量17,拥有{0}/{1}个球员,1:01:10,[35],10,1,2200,,0,2400,0,0,,0
1039018,1039,2,1039,球员数量18,拥有{0}/{1}个球员,1:01:10,[36],10,1,2200,,0,2400,0,0,,0
1039019,1039,2,1039,球员数量19,拥有{0}/{1}个球员,1:01:10,[37],10,1,2200,,0,2400,0,0,,0
1039020,1039,2,1039,球员数量20,拥有{0}/{1}个球员,1:01:10,[38],10,1,2200,,0,2400,0,0,,0
1039021,1039,2,1039,球员数量21,拥有{0}/{1}个球员,1:01:10,[39],10,1,2200,,0,2400,0,0,,0
1039022,1039,2,1039,球员数量22,拥有{0}/{1}个球员,1:01:10,[40],10,1,2200,,0,2400,0,0,,0
1039023,1039,2,1039,球员数量23,拥有{0}/{1}个球员,1:01:10,[41],10,1,2200,,0,2400,0,0,,0
1039024,1039,2,1039,球员数量24,拥有{0}/{1}个球员,1:01:10,[42],10,1,2200,,0,2400,0,0,,0
1039025,1039,2,1039,球员数量25,拥有{0}/{1}个球员,1:01:10,[43],10,1,2200,,0,2400,0,0,,0
1039026,1039,2,1039,球员数量26,拥有{0}/{1}个球员,1:01:10,[44],10,1,2200,,0,2400,0,0,,0
1039027,1039,2,1039,球员数量27,拥有{0}/{1}个球员,1:01:10,[45],10,1,2200,,0,2400,0,0,,0
1039028,1039,2,1039,球员数量28,拥有{0}/{1}个球员,1:01:10,[46],10,1,2200,,0,2400,0,0,,0
1039029,1039,2,1039,球员数量29,拥有{0}/{1}个球员,1:01:10,[47],10,1,2200,,0,2400,0,0,,0
1039030,1039,2,1039,球员数量30,拥有{0}/{1}个球员,1:01:10,[48],10,1,2200,,0,2400,0,0,,0
1039031,1039,2,1039,球员数量31,拥有{0}/{1}个球员,1:01:10,[49],10,1,2200,,0,2400,0,0,,0
1039032,1039,2,1039,球员数量32,拥有{0}/{1}个球员,1:01:10,[50],10,1,2200,,0,2400,0,0,,0
1039033,1039,2,1039,球员数量33,拥有{0}/{1}个球员,1:01:10,[51],10,1,2200,,0,2400,0,0,,0
1039034,1039,2,1039,球员数量34,拥有{0}/{1}个球员,1:01:10,[52],10,1,2200,,0,2400,0,0,,0
1039035,1039,2,1039,球员数量35,拥有{0}/{1}个球员,1:01:10,[53],10,1,2200,,0,2400,0,0,,0
1039036,1039,2,1039,球员数量36,拥有{0}/{1}个球员,1:01:10,[54],10,1,2200,,0,2400,0,0,,0
1039037,1039,2,1039,球员数量37,拥有{0}/{1}个球员,1:01:10,[55],10,1,2200,,0,2400,0,0,,0
1039038,1039,2,1039,球员数量38,拥有{0}/{1}个球员,1:01:10,[56],10,1,2200,,0,2400,0,0,,0
1039039,1039,2,1039,球员数量39,拥有{0}/{1}个球员,1:01:10,[57],10,1,2200,,0,2400,0,0,,0
1039040,1039,2,1039,球员数量40,拥有{0}/{1}个球员,1:01:10,[58],10,1,2200,,0,2400,0,0,,0
1039041,1039,2,1039,球员数量41,拥有{0}/{1}个球员,1:01:10,[59],10,1,2200,,0,2400,0,0,,0
1039042,1039,2,1039,球员数量42,拥有{0}/{1}个球员,1:01:10,[60],10,1,2200,,0,2400,0,0,,0
1039043,1039,2,1039,球员数量43,拥有{0}/{1}个球员,1:01:10,[61],10,1,2200,,0,2400,0,0,,0
1039044,1039,2,1039,球员数量44,拥有{0}/{1}个球员,1:01:10,[62],10,1,2200,,0,2400,0,0,,0
1039045,1039,2,1039,球员数量45,拥有{0}/{1}个球员,1:01:10,[63],10,1,2200,,0,2400,0,0,,0
1039046,1039,2,1039,球员数量46,拥有{0}/{1}个球员,1:01:10,[64],10,1,2200,,0,2400,0,0,,0
1039047,1039,2,1039,球员数量47,拥有{0}/{1}个球员,1:01:10,[65],10,1,2200,,0,2400,0,0,,0
1039048,1039,2,1039,球员数量48,拥有{0}/{1}个球员,1:01:10,[66],10,1,2200,,0,2400,0,0,,0
1039049,1039,2,1039,球员数量49,拥有{0}/{1}个球员,1:01:10,[67],10,1,2200,,0,2400,0,0,,0
1039050,1039,2,1039,球员数量50,拥有{0}/{1}个球员,1:01:10,[68],10,1,2200,,0,2400,0,0,,0
1039051,1039,2,1039,球员数量51,拥有{0}/{1}个球员,1:01:10,[69],10,1,2200,,0,2400,0,0,,0
1039052,1039,2,1039,球员数量52,拥有{0}/{1}个球员,1:01:10,[70],10,1,2200,,0,2400,0,0,,0
1039053,1039,2,1039,球员数量53,拥有{0}/{1}个球员,1:01:10,[71],10,1,2200,,0,2400,0,0,,0
1039054,1039,2,1039,球员数量54,拥有{0}/{1}个球员,1:01:10,[72],10,1,2200,,0,2400,0,0,,0
1039055,1039,2,1039,球员数量55,拥有{0}/{1}个球员,1:01:10,[73],10,1,2200,,0,2400,0,0,,0
1039056,1039,2,1039,球员数量56,拥有{0}/{1}个球员,1:01:10,[74],10,1,2200,,0,2400,0,0,,0
1039057,1039,2,1039,球员数量57,拥有{0}/{1}个球员,1:01:10,[75],10,1,2200,,0,2400,0,0,,0
1039058,1039,2,1039,球员数量58,拥有{0}/{1}个球员,1:01:10,[76],10,1,2200,,0,2400,0,0,,0
1039059,1039,2,1039,球员数量59,拥有{0}/{1}个球员,1:01:10,[77],10,1,2200,,0,2400,0,0,,0
1039060,1039,2,1039,球员数量60,拥有{0}/{1}个球员,1:01:10,[78],10,1,2200,,0,2400,0,0,,0
1039061,1039,2,1039,球员数量61,拥有{0}/{1}个球员,1:01:10,[79],10,1,2200,,0,2400,0,0,,0
1039062,1039,2,1039,球员数量62,拥有{0}/{1}个球员,1:01:10,[80],10,1,2200,,0,2400,0,0,,0
1039063,1039,2,1039,球员数量63,拥有{0}/{1}个球员,1:01:10,[81],10,1,2200,,0,2400,0,0,,0
1039064,1039,2,1039,球员数量64,拥有{0}/{1}个球员,1:01:10,[82],10,1,2200,,0,2400,0,0,,0
1039065,1039,2,1039,球员数量65,拥有{0}/{1}个球员,1:01:10,[83],10,1,2200,,0,2400,0,0,,0
1039066,1039,2,1039,球员数量66,拥有{0}/{1}个球员,1:01:10,[84],10,1,2200,,0,2400,0,0,,0
1039067,1039,2,1039,球员数量67,拥有{0}/{1}个球员,1:01:10,[85],10,1,2200,,0,2400,0,0,,0
1039068,1039,2,1039,球员数量68,拥有{0}/{1}个球员,1:01:10,[86],10,1,2200,,0,2400,0,0,,0
1039069,1039,2,1039,球员数量69,拥有{0}/{1}个球员,1:01:10,[87],10,1,2200,,0,2400,0,0,,0
1039070,1039,2,1039,球员数量70,拥有{0}/{1}个球员,1:01:10,[88],10,1,2200,,0,2400,0,0,,0
1039071,1039,2,1039,球员数量71,拥有{0}/{1}个球员,1:01:10,[89],10,1,2200,,0,2400,0,0,,0
1039072,1039,2,1039,球员数量72,拥有{0}/{1}个球员,1:01:10,[90],10,1,2200,,0,2400,0,0,,0
1039073,1039,2,1039,球员数量73,拥有{0}/{1}个球员,1:01:10,[91],10,1,2200,,0,2400,0,0,,0
1039074,1039,2,1039,球员数量74,拥有{0}/{1}个球员,1:01:10,[92],10,1,2200,,0,2400,0,0,,0
1039075,1039,2,1039,球员数量75,拥有{0}/{1}个球员,1:01:10,[93],10,1,2200,,0,2400,0,0,,0
1039076,1039,2,1039,球员数量76,拥有{0}/{1}个球员,1:01:10,[94],10,1,2200,,0,2400,0,0,,0
1039077,1039,2,1039,球员数量77,拥有{0}/{1}个球员,1:01:10,[95],10,1,2200,,0,2400,0,0,,0
1039078,1039,2,1039,球员数量78,拥有{0}/{1}个球员,1:01:10,[96],10,1,2200,,0,2400,0,0,,0
1039079,1039,2,1039,球员数量79,拥有{0}/{1}个球员,1:01:10,[97],10,1,2200,,0,2400,0,0,,0
1039080,1039,2,1039,球员数量80,拥有{0}/{1}个球员,1:01:10,[98],10,1,2200,,0,2400,0,0,,0
1039081,1039,2,1039,球员数量81,拥有{0}/{1}个球员,1:01:10,[99],10,1,2200,,0,2400,0,0,,0
1039082,1039,2,1039,球员数量82,拥有{0}/{1}个球员,1:01:10,[100],10,1,2200,,0,2400,0,0,,0
1040001,1040,2,1040,1阶球员装备1,{0}/{1}名球员装备突破到1阶,2:100108:1,"[1,1]",10,1,2100,,0,2400,0,0,,0
1040002,1040,2,1040,1阶球员装备2,{0}/{1}名球员装备突破到1阶,2:100108:1,"[3,1]",10,1,2100,,0,2400,0,0,,0
1040003,1040,2,1040,1阶球员装备3,{0}/{1}名球员装备突破到1阶,2:100108:1,"[5,1]",10,1,2100,,0,2400,0,0,,0
1040004,1040,2,1040,2阶球员装备1,{0}/{1}名球员装备突破到2阶,2:100108:1,"[1,2]",10,1,2100,,0,2400,0,0,,0
1040005,1040,2,1040,2阶球员装备2,{0}/{1}名球员装备突破到2阶,2:100108:1,"[3,2]",10,1,2100,,0,2400,0,0,,0
1040006,1040,2,1040,2阶球员装备3,{0}/{1}名球员装备突破到2阶,2:100108:1,"[5,2]",10,1,2100,,0,2400,0,0,,0
1040007,1040,2,1040,3阶球员装备1,{0}/{1}名球员装备突破到3阶,2:100108:1,"[1,3]",10,1,2100,,0,2400,0,0,,0
1040008,1040,2,1040,3阶球员装备2,{0}/{1}名球员装备突破到3阶,2:100108:1,"[3,3]",10,1,2100,,0,2400,0,0,,0
1040009,1040,2,1040,3阶球员装备3,{0}/{1}名球员装备突破到3阶,2:100108:1,"[5,3]",10,1,2100,,0,2400,0,0,,0
1040010,1040,2,1040,4阶球员装备1,{0}/{1}名球员装备突破到4阶,2:100108:1,"[1,4]",10,1,2100,,0,2400,0,0,,0
1040011,1040,2,1040,4阶球员装备2,{0}/{1}名球员装备突破到4阶,2:100108:1,"[3,4]",10,1,2100,,0,2400,0,0,,0
1040012,1040,2,1040,4阶球员装备3,{0}/{1}名球员装备突破到4阶,2:100108:1,"[5,4]",10,1,2100,,0,2400,0,0,,0
1040013,1040,2,1040,5阶球员装备1,{0}/{1}名球员装备突破到5阶,2:100108:1,"[1,5]",10,1,2100,,0,2400,0,0,,0
1040014,1040,2,1040,5阶球员装备2,{0}/{1}名球员装备突破到5阶,2:100108:1,"[3,5]",10,1,2100,,0,2400,0,0,,0
1040015,1040,2,1040,5阶球员装备3,{0}/{1}名球员装备突破到5阶,2:100108:1,"[5,5]",10,1,2100,,0,2400,0,0,,0
1040016,1040,2,1040,6阶球员装备1,{0}/{1}名球员装备突破到6阶,2:100108:1,"[1,6]",10,1,2100,,0,2400,0,0,,0
1040017,1040,2,1040,6阶球员装备2,{0}/{1}名球员装备突破到6阶,2:100108:1,"[3,6]",10,1,2100,,0,2400,0,0,,0
1040018,1040,2,1040,6阶球员装备3,{0}/{1}名球员装备突破到6阶,2:100108:1,"[5,6]",10,1,2100,,0,2400,0,0,,0
1040019,1040,2,1040,7阶球员装备1,{0}/{1}名球员装备突破到7阶,2:100108:1,"[1,7]",10,1,2100,,0,2400,0,0,,0
1040020,1040,2,1040,7阶球员装备2,{0}/{1}名球员装备突破到7阶,2:100108:1,"[3,7]",10,1,2100,,0,2400,0,0,,0
1040021,1040,2,1040,7阶球员装备3,{0}/{1}名球员装备突破到7阶,2:100108:1,"[5,7]",10,1,2100,,0,2400,0,0,,0
1040022,1040,2,1040,8阶球员装备1,{0}/{1}名球员装备突破到8阶,2:100108:1,"[1,8]",10,1,2100,,0,2400,0,0,,0
1040023,1040,2,1040,8阶球员装备2,{0}/{1}名球员装备突破到8阶,2:100108:1,"[3,8]",10,1,2100,,0,2400,0,0,,0
1040024,1040,2,1040,8阶球员装备3,{0}/{1}名球员装备突破到8阶,2:100108:1,"[5,8]",10,1,2100,,0,2400,0,0,,0
1040025,1040,2,1040,9阶球员装备1,{0}/{1}名球员装备突破到9阶,2:100108:1,"[1,9]",10,1,2100,,0,2400,0,0,,0
1040026,1040,2,1040,9阶球员装备2,{0}/{1}名球员装备突破到9阶,2:100108:1,"[3,9]",10,1,2100,,0,2400,0,0,,0
1040027,1040,2,1040,9阶球员装备3,{0}/{1}名球员装备突破到9阶,2:100108:1,"[5,9]",10,1,2100,,0,2400,0,0,,0
1040028,1040,2,1040,10阶球员装备1,{0}/{1}名球员装备突破到10阶,2:100108:1,"[1,10]",10,1,2100,,0,2400,0,0,,0
1040029,1040,2,1040,10阶球员装备2,{0}/{1}名球员装备突破到10阶,2:100108:1,"[3,10]",10,1,2100,,0,2400,0,0,,0
1040030,1040,2,1040,10阶球员装备3,{0}/{1}名球员装备突破到10阶,2:100108:1,"[5,10]",10,1,2100,,0,2400,0,0,,0
1040031,1040,2,1040,11阶球员装备1,{0}/{1}名球员装备突破到11阶,2:100108:1,"[1,11]",10,1,2100,,0,2400,0,0,,0
1040032,1040,2,1040,11阶球员装备2,{0}/{1}名球员装备突破到11阶,2:100108:1,"[3,11]",10,1,2100,,0,2400,0,0,,0
1040033,1040,2,1040,11阶球员装备3,{0}/{1}名球员装备突破到11阶,2:100108:1,"[5,11]",10,1,2100,,0,2400,0,0,,0
1040034,1040,2,1040,12阶球员装备1,{0}/{1}名球员装备突破到12阶,2:100108:1,"[1,12]",10,1,2100,,0,2400,0,0,,0
1040035,1040,2,1040,12阶球员装备2,{0}/{1}名球员装备突破到12阶,2:100108:1,"[3,12]",10,1,2100,,0,2400,0,0,,0
1040036,1040,2,1040,12阶球员装备3,{0}/{1}名球员装备突破到12阶,2:100108:1,"[5,12]",10,1,2100,,0,2400,0,0,,0
1040037,1040,2,1040,13阶球员装备1,{0}/{1}名球员装备突破到13阶,2:100108:1,"[1,13]",10,1,2100,,0,2400,0,0,,0
1040038,1040,2,1040,13阶球员装备2,{0}/{1}名球员装备突破到13阶,2:100108:1,"[3,13]",10,1,2100,,0,2400,0,0,,0
1040039,1040,2,1040,13阶球员装备3,{0}/{1}名球员装备突破到13阶,2:100108:1,"[5,13]",10,1,2100,,0,2400,0,0,,0
1040040,1040,2,1040,14阶球员装备1,{0}/{1}名球员装备突破到14阶,2:100108:1,"[1,14]",10,1,2100,,0,2400,0,0,,0
1040041,1040,2,1040,14阶球员装备2,{0}/{1}名球员装备突破到14阶,2:100108:1,"[3,14]",10,1,2100,,0,2400,0,0,,0
1040042,1040,2,1040,14阶球员装备3,{0}/{1}名球员装备突破到14阶,2:100108:1,"[5,14]",10,1,2100,,0,2400,0,0,,0
1040043,1040,2,1040,15阶球员装备1,{0}/{1}名球员装备突破到15阶,2:100108:1,"[1,15]",10,1,2100,,0,2400,0,0,,0
1040044,1040,2,1040,15阶球员装备2,{0}/{1}名球员装备突破到15阶,2:100108:1,"[3,15]",10,1,2100,,0,2400,0,0,,0
1040045,1040,2,1040,15阶球员装备3,{0}/{1}名球员装备突破到15阶,2:100108:1,"[5,15]",10,1,2100,,0,2400,0,0,,0
1040046,1040,2,1040,16阶球员装备1,{0}/{1}名球员装备突破到16阶,2:100108:1,"[1,16]",10,1,2100,,0,2400,0,0,,0
1040047,1040,2,1040,16阶球员装备2,{0}/{1}名球员装备突破到16阶,2:100108:1,"[3,16]",10,1,2100,,0,2400,0,0,,0
1040048,1040,2,1040,16阶球员装备3,{0}/{1}名球员装备突破到16阶,2:100108:1,"[5,16]",10,1,2100,,0,2400,0,0,,0
1040049,1040,2,1040,17阶球员装备1,{0}/{1}名球员装备突破到17阶,2:100108:1,"[1,17]",10,1,2100,,0,2400,0,0,,0
1040050,1040,2,1040,17阶球员装备2,{0}/{1}名球员装备突破到17阶,2:100108:1,"[3,17]",10,1,2100,,0,2400,0,0,,0
1040051,1040,2,1040,17阶球员装备3,{0}/{1}名球员装备突破到17阶,2:100108:1,"[5,17]",10,1,2100,,0,2400,0,0,,0
1040052,1040,2,1040,18阶球员装备1,{0}/{1}名球员装备突破到18阶,2:100108:1,"[1,18]",10,1,2100,,0,2400,0,0,,0
1040053,1040,2,1040,18阶球员装备2,{0}/{1}名球员装备突破到18阶,2:100108:1,"[3,18]",10,1,2100,,0,2400,0,0,,0
1040054,1040,2,1040,18阶球员装备3,{0}/{1}名球员装备突破到18阶,2:100108:1,"[5,18]",10,1,2100,,0,2400,0,0,,0
1040055,1040,2,1040,19阶球员装备1,{0}/{1}名球员装备突破到19阶,2:100108:1,"[1,19]",10,1,2100,,0,2400,0,0,,0
1040056,1040,2,1040,19阶球员装备2,{0}/{1}名球员装备突破到19阶,2:100108:1,"[3,19]",10,1,2100,,0,2400,0,0,,0
1040057,1040,2,1040,19阶球员装备3,{0}/{1}名球员装备突破到19阶,2:100108:1,"[5,19]",10,1,2100,,0,2400,0,0,,0
1040058,1040,2,1040,20阶球员装备1,{0}/{1}名球员装备突破到20阶,2:100108:1,"[1,20]",10,1,2100,,0,2400,0,0,,0
1040059,1040,2,1040,20阶球员装备2,{0}/{1}名球员装备突破到20阶,2:100108:1,"[3,20]",10,1,2100,,0,2400,0,0,,0
1040060,1040,2,1040,20阶球员装备3,{0}/{1}名球员装备突破到20阶,2:100108:1,"[5,20]",10,1,2100,,0,2400,0,0,,0
1040061,1040,2,1040,21阶球员装备1,{0}/{1}名球员装备突破到21阶,2:100108:1,"[1,21]",10,1,2100,,0,2400,0,0,,0
1040062,1040,2,1040,21阶球员装备2,{0}/{1}名球员装备突破到21阶,2:100108:1,"[3,21]",10,1,2100,,0,2400,0,0,,0
1040063,1040,2,1040,21阶球员装备3,{0}/{1}名球员装备突破到21阶,2:100108:1,"[5,21]",10,1,2100,,0,2400,0,0,,0
1040064,1040,2,1040,22阶球员装备1,{0}/{1}名球员装备突破到22阶,2:100108:1,"[1,22]",10,1,2100,,0,2400,0,0,,0
1040065,1040,2,1040,22阶球员装备2,{0}/{1}名球员装备突破到22阶,2:100108:1,"[3,22]",10,1,2100,,0,2400,0,0,,0
1040066,1040,2,1040,22阶球员装备3,{0}/{1}名球员装备突破到22阶,2:100108:1,"[5,22]",10,1,2100,,0,2400,0,0,,0
1040067,1040,2,1040,23阶球员装备1,{0}/{1}名球员装备突破到23阶,2:100108:1,"[1,23]",10,1,2100,,0,2400,0,0,,0
1040068,1040,2,1040,23阶球员装备2,{0}/{1}名球员装备突破到23阶,2:100108:1,"[3,23]",10,1,2100,,0,2400,0,0,,0
1040069,1040,2,1040,23阶球员装备3,{0}/{1}名球员装备突破到23阶,2:100108:1,"[5,23]",10,1,2100,,0,2400,0,0,,0
1040070,1040,2,1040,24阶球员装备1,{0}/{1}名球员装备突破到24阶,2:100108:1,"[1,24]",10,1,2100,,0,2400,0,0,,0
1040071,1040,2,1040,24阶球员装备2,{0}/{1}名球员装备突破到24阶,2:100108:1,"[3,24]",10,1,2100,,0,2400,0,0,,0
1040072,1040,2,1040,24阶球员装备3,{0}/{1}名球员装备突破到24阶,2:100108:1,"[5,24]",10,1,2100,,0,2400,0,0,,0
1040073,1040,2,1040,25阶球员装备1,{0}/{1}名球员装备突破到25阶,2:100108:1,"[1,25]",10,1,2100,,0,2400,0,0,,0
1040074,1040,2,1040,25阶球员装备2,{0}/{1}名球员装备突破到25阶,2:100108:1,"[3,25]",10,1,2100,,0,2400,0,0,,0
1040075,1040,2,1040,25阶球员装备3,{0}/{1}名球员装备突破到25阶,2:100108:1,"[5,25]",10,1,2100,,0,2400,0,0,,0
1040076,1040,2,1040,26阶球员装备1,{0}/{1}名球员装备突破到26阶,2:100108:1,"[1,26]",10,1,2100,,0,2400,0,0,,0
1040077,1040,2,1040,26阶球员装备2,{0}/{1}名球员装备突破到26阶,2:100108:1,"[3,26]",10,1,2100,,0,2400,0,0,,0
1040078,1040,2,1040,26阶球员装备3,{0}/{1}名球员装备突破到26阶,2:100108:1,"[5,26]",10,1,2100,,0,2400,0,0,,0
1040079,1040,2,1040,27阶球员装备1,{0}/{1}名球员装备突破到27阶,2:100108:1,"[1,27]",10,1,2100,,0,2400,0,0,,0
1040080,1040,2,1040,27阶球员装备2,{0}/{1}名球员装备突破到27阶,2:100108:1,"[3,27]",10,1,2100,,0,2400,0,0,,0
1040081,1040,2,1040,27阶球员装备3,{0}/{1}名球员装备突破到27阶,2:100108:1,"[5,27]",10,1,2100,,0,2400,0,0,,0
1040082,1040,2,1040,28阶球员装备1,{0}/{1}名球员装备突破到28阶,2:100108:1,"[1,28]",10,1,2100,,0,2400,0,0,,0
1040083,1040,2,1040,28阶球员装备2,{0}/{1}名球员装备突破到28阶,2:100108:1,"[3,28]",10,1,2100,,0,2400,0,0,,0
1040084,1040,2,1040,28阶球员装备3,{0}/{1}名球员装备突破到28阶,2:100108:1,"[5,28]",10,1,2100,,0,2400,0,0,,0
1040085,1040,2,1040,29阶球员装备1,{0}/{1}名球员装备突破到29阶,2:100108:1,"[1,29]",10,1,2100,,0,2400,0,0,,0
1040086,1040,2,1040,29阶球员装备2,{0}/{1}名球员装备突破到29阶,2:100108:1,"[3,29]",10,1,2100,,0,2400,0,0,,0
1040087,1040,2,1040,29阶球员装备3,{0}/{1}名球员装备突破到29阶,2:100108:1,"[5,29]",10,1,2100,,0,2400,0,0,,0
1040088,1040,2,1040,30阶球员装备1,{0}/{1}名球员装备突破到30阶,2:100108:1,"[1,30]",10,1,2100,,0,2400,0,0,,0
1040089,1040,2,1040,30阶球员装备2,{0}/{1}名球员装备突破到30阶,2:100108:1,"[3,30]",10,1,2100,,0,2400,0,0,,0
1040090,1040,2,1040,30阶球员装备3,{0}/{1}名球员装备突破到30阶,2:100108:1,"[5,30]",10,1,2100,,0,2400,0,0,,0
1040091,1040,2,1040,31阶球员装备1,{0}/{1}名球员装备突破到31阶,2:100108:1,"[1,31]",10,1,2100,,0,2400,0,0,,0
1040092,1040,2,1040,31阶球员装备2,{0}/{1}名球员装备突破到31阶,2:100108:1,"[3,31]",10,1,2100,,0,2400,0,0,,0
1040093,1040,2,1040,31阶球员装备3,{0}/{1}名球员装备突破到31阶,2:100108:1,"[5,31]",10,1,2100,,0,2400,0,0,,0
1040094,1040,2,1040,32阶球员装备1,{0}/{1}名球员装备突破到32阶,2:100108:1,"[1,32]",10,1,2100,,0,2400,0,0,,0
1040095,1040,2,1040,32阶球员装备2,{0}/{1}名球员装备突破到32阶,2:100108:1,"[3,32]",10,1,2100,,0,2400,0,0,,0
1040096,1040,2,1040,32阶球员装备3,{0}/{1}名球员装备突破到32阶,2:100108:1,"[5,32]",10,1,2100,,0,2400,0,0,,0
1040097,1040,2,1040,33阶球员装备1,{0}/{1}名球员装备突破到33阶,2:100108:1,"[1,33]",10,1,2100,,0,2400,0,0,,0
1040098,1040,2,1040,33阶球员装备2,{0}/{1}名球员装备突破到33阶,2:100108:1,"[3,33]",10,1,2100,,0,2400,0,0,,0
1040099,1040,2,1040,33阶球员装备3,{0}/{1}名球员装备突破到33阶,2:100108:1,"[5,33]",10,1,2100,,0,2400,0,0,,0
1040100,1040,2,1040,34阶球员装备1,{0}/{1}名球员装备突破到34阶,2:100108:1,"[1,34]",10,1,2100,,0,2400,0,0,,0
1040101,1040,2,1040,34阶球员装备2,{0}/{1}名球员装备突破到34阶,2:100108:1,"[3,34]",10,1,2100,,0,2400,0,0,,0
1040102,1040,2,1040,34阶球员装备3,{0}/{1}名球员装备突破到34阶,2:100108:1,"[5,34]",10,1,2100,,0,2400,0,0,,0
1040103,1040,2,1040,35阶球员装备1,{0}/{1}名球员装备突破到35阶,2:100108:1,"[1,35]",10,1,2100,,0,2400,0,0,,0
1040104,1040,2,1040,35阶球员装备2,{0}/{1}名球员装备突破到35阶,2:100108:1,"[3,35]",10,1,2100,,0,2400,0,0,,0
1040105,1040,2,1040,35阶球员装备3,{0}/{1}名球员装备突破到35阶,2:100108:1,"[5,35]",10,1,2100,,0,2400,0,0,,0
1040106,1040,2,1040,36阶球员装备1,{0}/{1}名球员装备突破到36阶,2:100108:1,"[1,36]",10,1,2100,,0,2400,0,0,,0
1040107,1040,2,1040,36阶球员装备2,{0}/{1}名球员装备突破到36阶,2:100108:1,"[3,36]",10,1,2100,,0,2400,0,0,,0
1040108,1040,2,1040,36阶球员装备3,{0}/{1}名球员装备突破到36阶,2:100108:1,"[5,36]",10,1,2100,,0,2400,0,0,,0
1041001,1041,1,1041,剧情挑战,完成{0}/{1}个球员的剧情挑战,2:200234:3,[1],10,1,1200,,0,2400,0,0,,0
1041002,1041,1,1041,剧情挑战,完成{0}/{1}个球员的剧情挑战,2:200233:3,[2],10,1,1200,,0,2400,0,0,,0
1041003,1041,1,1041,剧情挑战,完成{0}/{1}个球员的剧情挑战,2:200232:3,[3],10,1,1200,,0,2400,0,0,,0
1041004,1041,1,1041,剧情挑战,完成{0}/{1}个球员的剧情挑战,2:200231:3,[4],10,1,1200,,0,2400,0,0,,0
1041005,1041,1,1041,剧情挑战,完成{0}/{1}个球员的剧情挑战,2:200234:3,[5],10,1,1200,,0,2400,0,0,,0
1041006,1041,1,1041,剧情挑战,完成{0}/{1}个球员的剧情挑战,2:200233:3,[6],10,1,1200,,0,2400,0,0,,0
1041007,1041,1,1041,剧情挑战,完成{0}/{1}个球员的剧情挑战,2:200232:3,[7],10,1,1200,,0,2400,0,0,,0
1041008,1041,1,1041,剧情挑战,完成{0}/{1}个球员的剧情挑战,2:200231:3,[8],10,1,1200,,0,2400,0,0,,0
1041009,1041,1,1041,剧情挑战,完成{0}/{1}个球员的剧情挑战,2:200234:3,[9],10,1,1200,,0,2400,0,0,,0
1041010,1041,1,1041,剧情挑战,完成{0}/{1}个球员的剧情挑战,2:200233:3,[10],10,1,1200,,0,2400,0,0,,0
1041011,1041,1,1041,剧情挑战,完成{0}/{1}个球员的剧情挑战,2:200232:3,[11],10,1,1200,,0,2400,0,0,,0
