Id,TrainId,BreakIndex,TargetLevel,BuffType,BuffValue,CardBuffType,CardBuffValue,CardTotalValue
30218,3,218,32600,3,5.0,6,0.0,231.0
30219,3,219,32800,3,8.0,6,0.0,231.0
30220,3,220,33000,3,15.0,6,3.0,234.0
30221,3,221,33200,3,8.0,6,0.0,234.0
30222,3,222,33400,3,8.0,6,1.0,235.0
30223,3,223,33600,3,9.0,6,0.0,235.0
30224,3,224,33800,3,9.0,6,0.0,235.0
30225,3,225,34000,3,15.0,6,5.0,240.0
30226,3,226,34200,3,8.0,6,0.0,240.0
30227,3,227,34400,3,8.0,6,1.0,241.0
30228,3,228,34600,3,9.0,6,0.0,241.0
30229,3,229,34800,3,9.0,6,0.0,241.0
30230,3,230,35000,3,15.0,6,3.0,244.0
30231,3,231,35200,3,8.0,6,0.0,244.0
30232,3,232,35400,3,8.0,6,1.0,245.0
30233,3,233,35600,3,9.0,6,0.0,245.0
30234,3,234,35800,3,9.0,6,0.0,245.0
30235,3,235,36000,3,15.0,6,5.0,250.0
30236,3,236,36200,3,8.0,6,0.0,250.0
30237,3,237,36400,3,8.0,6,1.0,251.0
30238,3,238,36600,3,9.0,6,0.0,251.0
30239,3,239,36800,3,9.0,6,0.0,251.0
30240,3,240,37000,3,15.0,6,3.0,254.0
30241,3,241,37200,3,8.0,6,0.0,254.0
30242,3,242,37400,3,8.0,6,1.0,255.0
30243,3,243,37600,3,9.0,6,0.0,255.0
30244,3,244,37800,3,9.0,6,0.0,255.0
30245,3,245,38000,3,15.0,6,5.0,260.0
30246,3,246,38200,3,8.0,6,0.0,260.0
30247,3,247,38400,3,8.0,6,1.0,261.0
30248,3,248,38600,3,9.0,6,0.0,261.0
30249,3,249,38800,3,9.0,6,0.0,261.0
30250,3,250,39000,3,15.0,6,3.0,264.0
30251,3,251,39200,3,8.0,6,0.0,264.0
30252,3,252,39400,3,8.0,6,1.0,265.0
30253,3,253,39600,3,9.0,6,0.0,265.0
30254,3,254,39800,3,9.0,6,0.0,265.0
30255,3,255,40000,3,15.0,6,5.0,270.0
30256,3,256,40200,3,8.0,6,0.0,270.0
30257,3,257,40400,3,8.0,6,1.0,271.0
30258,3,258,40600,3,9.0,6,0.0,271.0
30259,3,259,40800,3,9.0,6,0.0,271.0
30260,3,260,41000,3,15.0,6,3.0,274.0
30261,3,261,41200,3,8.0,6,0.0,274.0
30262,3,262,41400,3,8.0,6,1.0,275.0
30263,3,263,41600,3,9.0,6,0.0,275.0
30264,3,264,41800,3,9.0,6,0.0,275.0
30265,3,265,42000,3,15.0,6,5.0,280.0
30266,3,266,42200,3,8.0,6,0.0,280.0
30267,3,267,42400,3,8.0,6,1.0,281.0
30268,3,268,42600,3,9.0,6,0.0,281.0
30269,3,269,42800,3,9.0,6,0.0,281.0
30270,3,270,43000,3,15.0,6,3.0,284.0
30271,3,271,43200,3,8.0,6,0.0,284.0
30272,3,272,43400,3,8.0,6,1.0,285.0
30273,3,273,43600,3,9.0,6,0.0,285.0
30274,3,274,43800,3,9.0,6,0.0,285.0
30275,3,275,44000,3,15.0,6,5.0,290.0
30276,3,276,44200,3,8.0,6,0.0,290.0
30277,3,277,44400,3,8.0,6,1.0,291.0
30278,3,278,44600,3,9.0,6,0.0,291.0
30279,3,279,44800,3,9.0,6,0.0,291.0
30280,3,280,45000,3,15.0,6,3.0,294.0
30281,3,281,45200,3,8.0,6,0.0,294.0
30282,3,282,45400,3,8.0,6,1.0,295.0
30283,3,283,45600,3,9.0,6,0.0,295.0
30284,3,284,45800,3,9.0,6,0.0,295.0
30285,3,285,46000,3,15.0,6,5.0,300.0
30286,3,286,46200,3,8.0,6,0.0,300.0
30287,3,287,46400,3,8.0,6,1.0,301.0
30288,3,288,46600,3,9.0,6,0.0,301.0
30289,3,289,46800,3,9.0,6,0.0,301.0
30290,3,290,47000,3,15.0,6,3.0,304.0
30291,3,291,47200,3,8.0,6,0.0,304.0
30292,3,292,47400,3,8.0,6,1.0,305.0
30293,3,293,47600,3,9.0,6,0.0,305.0
30294,3,294,47800,3,9.0,6,0.0,305.0
30295,3,295,48000,3,15.0,6,5.0,310.0
30296,3,296,48200,3,8.0,6,0.0,310.0
30297,3,297,48400,3,8.0,6,1.0,311.0
30298,3,298,48600,3,9.0,6,0.0,311.0
30299,3,299,48800,3,9.0,6,0.0,311.0
30300,3,300,49000,3,15.0,6,3.0,314.0
30301,3,301,49200,3,8.0,6,0.0,314.0
30302,3,302,49400,3,8.0,6,1.0,315.0
30303,3,303,49600,3,9.0,6,0.0,315.0
30304,3,304,49800,3,9.0,6,0.0,315.0
30305,3,305,50000,3,15.0,6,5.0,320.0
40001,4,1,1,404,1.0,8,20.0,20.0
40002,4,2,25,4,1.0,8,1.0,21.0
40003,4,3,50,404,2.0,8,0.0,21.0
40004,4,4,75,4,2.0,8,0.0,21.0
40005,4,5,100,404,4.0,8,2.0,23.0
40006,4,6,150,404,4.0,8,0.0,23.0
40007,4,7,200,404,2.0,8,1.0,24.0
40008,4,8,300,404,2.0,8,0.0,24.0
40009,4,9,400,4,2.0,8,0.0,24.0
40010,4,10,500,4,3.0,8,2.0,26.0
40011,4,11,600,4,2.0,8,0.0,26.0
40012,4,12,700,4,2.0,8,1.0,27.0
40013,4,13,800,4,2.0,8,0.0,27.0
40014,4,14,900,4,2.0,8,0.0,27.0
40015,4,15,1000,4,3.0,8,3.0,30.0
40016,4,16,1100,4,2.0,8,0.0,30.0
40017,4,17,1200,4,2.0,8,1.0,31.0
40018,4,18,1300,4,2.0,8,0.0,31.0
40019,4,19,1400,4,2.0,8,0.0,31.0
40020,4,20,1500,4,3.0,8,3.0,34.0
40021,4,21,1600,4,2.0,8,0.0,34.0
40022,4,22,1700,4,2.0,8,1.0,35.0
40023,4,23,1800,4,2.0,8,0.0,35.0
40024,4,24,1900,4,2.0,8,0.0,35.0
40025,4,25,2000,4,4.0,8,3.0,38.0
40026,4,26,2100,4,2.0,8,0.0,38.0
40027,4,27,2200,4,2.0,8,1.0,39.0
40028,4,28,2300,4,2.0,8,0.0,39.0
40029,4,29,2400,4,2.0,8,0.0,39.0
40030,4,30,2500,4,7.0,8,3.0,42.0
40031,4,31,2600,4,2.0,8,0.0,42.0
40032,4,32,2700,4,2.0,8,1.0,43.0
40033,4,33,2800,4,2.0,8,0.0,43.0
40034,4,34,2900,4,2.0,8,0.0,43.0
40035,4,35,3000,4,15.0,8,3.0,46.0
40036,4,36,3100,4,2.0,8,0.0,46.0
40037,4,37,3200,4,2.0,8,1.0,47.0
40038,4,38,3300,4,2.0,8,0.0,47.0
40039,4,39,3400,4,2.0,8,0.0,47.0
40040,4,40,3500,4,15.0,8,3.0,50.0
40041,4,41,3600,4,2.0,8,0.0,50.0
40042,4,42,3700,4,2.0,8,2.0,52.0
40043,4,43,3800,4,2.0,8,0.0,52.0
40044,4,44,3900,4,2.0,8,0.0,52.0
40045,4,45,4000,4,40.0,8,4.0,56.0
40046,4,46,4100,4,2.0,8,0.0,56.0
40047,4,47,4200,4,2.0,8,2.0,58.0
40048,4,48,4300,4,2.0,8,0.0,58.0
40049,4,49,4400,4,2.0,8,0.0,58.0
40050,4,50,4500,4,15.0,8,3.0,61.0
40051,4,51,4600,4,3.0,8,0.0,61.0
40052,4,52,4700,4,2.0,8,2.0,63.0
40053,4,53,4800,4,3.0,8,0.0,63.0
40054,4,54,4900,4,2.0,8,0.0,63.0
40055,4,55,5000,4,11.0,8,5.0,68.0
40056,4,56,5100,4,2.0,8,0.0,68.0
40057,4,57,5200,4,3.0,8,2.0,70.0
40058,4,58,5300,4,2.0,8,0.0,70.0
40059,4,59,5400,4,3.0,8,0.0,70.0
40060,4,60,5500,4,7.0,8,3.0,73.0
40061,4,61,5600,4,3.0,8,0.0,73.0
40062,4,62,5700,4,2.0,8,2.0,75.0
40063,4,63,5800,4,3.0,8,0.0,75.0
40064,4,64,5900,4,2.0,8,0.0,75.0
40065,4,65,6000,4,11.0,8,5.0,80.0
40066,4,66,6100,4,2.0,8,0.0,80.0
40067,4,67,6200,4,2.0,8,2.0,82.0
40068,4,68,6300,4,2.0,8,0.0,82.0
40069,4,69,6400,4,2.0,8,0.0,82.0
40070,4,70,6500,4,15.0,8,3.0,85.0
40071,4,71,6600,4,2.0,8,0.0,85.0
40072,4,72,6700,4,2.0,8,2.0,87.0
40073,4,73,6800,4,2.0,8,0.0,87.0
40074,4,74,6900,4,2.0,8,0.0,87.0
40075,4,75,7000,4,25.0,8,5.0,92.0
40076,4,76,7100,4,1.5,8,0.0,92.0
40077,4,77,7200,4,2.0,8,2.0,94.0
40078,4,78,7300,4,1.5,8,0.0,94.0
40079,4,79,7400,4,2.0,8,0.0,94.0
40080,4,80,7500,4,3.0,8,3.0,97.0
40081,4,81,7600,4,2.0,8,0.0,97.0
40082,4,82,7700,4,2.0,8,2.0,99.0
40083,4,83,7800,4,2.0,8,0.0,99.0
40084,4,84,7900,4,2.0,8,0.0,99.0
40085,4,85,8000,4,5.0,8,5.0,104.0
40086,4,86,8100,4,1.5,8,0.0,104.0
40087,4,87,8200,4,2.0,8,2.0,106.0
40088,4,88,8300,4,1.5,8,0.0,106.0
40089,4,89,8400,4,2.0,8,0.0,106.0
40090,4,90,8500,4,3.0,8,3.0,109.0
40091,4,91,8600,4,2.0,8,0.0,109.0
40092,4,92,8700,4,1.5,8,2.0,111.0
40093,4,93,8800,4,2.0,8,0.0,111.0
40094,4,94,8900,4,1.5,8,0.0,111.0
40095,4,95,9000,4,3.0,8,5.0,116.0
40096,4,96,9100,4,1.5,8,0.0,116.0
40097,4,97,9200,4,2.0,8,2.0,118.0
40098,4,98,9300,4,1.5,8,0.0,118.0
40099,4,99,9400,4,2.0,8,0.0,118.0
40100,4,100,9500,4,3.0,8,3.0,121.0
40101,4,101,9600,4,2.0,8,0.0,121.0
40102,4,102,9700,4,1.5,8,2.0,123.0
40103,4,103,9800,4,2.0,8,0.0,123.0
40104,4,104,9900,4,1.5,8,0.0,123.0
40105,4,105,10000,4,3.0,8,5.0,128.0
40106,4,106,10200,4,2.0,8,0.0,128.0
40107,4,107,10400,4,2.0,8,2.0,130.0
40108,4,108,10600,4,2.0,8,0.0,130.0
40109,4,109,10800,4,2.0,8,0.0,130.0
40110,4,110,11000,4,20.0,8,3.0,133.0
40111,4,111,11200,4,2.0,8,0.0,133.0
40112,4,112,11400,4,2.0,8,2.0,135.0
40113,4,113,11600,4,2.0,8,0.0,135.0
40114,4,114,11800,4,2.0,8,0.0,135.0
40115,4,115,12000,4,15.0,8,5.0,140.0
40116,4,116,12200,4,3.0,8,0.0,140.0
40117,4,117,12400,4,3.0,8,2.0,142.0
40118,4,118,12600,4,3.0,8,0.0,142.0
40119,4,119,12800,4,3.0,8,0.0,142.0
40120,4,120,13000,4,5.0,8,3.0,145.0
40121,4,121,13200,4,2.0,8,0.0,145.0
40122,4,122,13400,4,2.0,8,2.0,147.0
40123,4,123,13600,4,2.0,8,0.0,147.0
40124,4,124,13800,4,2.0,8,0.0,147.0
40125,4,125,14000,4,15.0,8,5.0,152.0
40126,4,126,14200,4,3.0,8,0.0,152.0
40127,4,127,14400,4,3.0,8,2.0,154.0
40128,4,128,14600,4,3.0,8,0.0,154.0
40129,4,129,14800,4,3.0,8,0.0,154.0
40130,4,130,15000,4,5.0,8,3.0,157.0
40131,4,131,15200,4,2.0,8,0.0,157.0
40132,4,132,15400,4,2.0,8,2.0,159.0
40133,4,133,15600,4,2.0,8,0.0,159.0
40134,4,134,15800,4,2.0,8,0.0,159.0
40135,4,135,16000,4,5.0,8,5.0,164.0
40136,4,136,16200,4,2.0,8,0.0,164.0
40137,4,137,16400,4,2.0,8,2.0,166.0
40138,4,138,16600,4,2.0,8,0.0,166.0
40139,4,139,16800,4,2.0,8,0.0,166.0
40140,4,140,17000,4,6.0,8,3.0,169.0
40141,4,141,17200,4,2.0,8,0.0,169.0
40142,4,142,17400,4,2.0,8,2.0,171.0
40143,4,143,17600,4,2.0,8,0.0,171.0
40144,4,144,17800,4,2.0,8,0.0,171.0
40145,4,145,18000,4,7.0,8,5.0,176.0
40146,4,146,18200,4,2.0,8,0.0,176.0
40147,4,147,18400,4,2.0,8,2.0,178.0
40148,4,148,18600,4,2.0,8,0.0,178.0
40149,4,149,18800,4,2.0,8,0.0,178.0
40150,4,150,19000,4,8.0,8,3.0,181.0
40151,4,151,19200,4,2.0,8,0.0,181.0
40152,4,152,19400,4,2.0,8,2.0,183.0
40153,4,153,19600,4,3.0,8,0.0,183.0
40154,4,154,19800,4,3.0,8,0.0,183.0
40155,4,155,20000,4,10.0,8,5.0,188.0
40156,4,156,20200,4,2.0,8,0.0,188.0
40157,4,157,20400,4,3.0,8,2.0,190.0
40158,4,158,20600,4,3.0,8,0.0,190.0
40159,4,159,20800,4,5.0,8,0.0,190.0
40160,4,160,21000,4,8.0,8,3.0,193.0
40161,4,161,21200,4,3.0,8,0.0,193.0
40162,4,162,21400,4,3.0,8,2.0,195.0
40163,4,163,21600,4,5.0,8,0.0,195.0
40164,4,164,21800,4,5.0,8,0.0,195.0
40165,4,165,22000,4,10.0,8,5.0,200.0
40166,4,166,22200,4,2.0,8,0.0,200.0
40167,4,167,22400,4,3.0,8,2.0,202.0
40168,4,168,22600,4,3.0,8,0.0,202.0
40169,4,169,22800,4,5.0,8,0.0,202.0
40170,4,170,23000,4,8.0,8,3.0,205.0
40171,4,171,23200,4,3.0,8,0.0,205.0
40172,4,172,23400,4,3.0,8,2.0,207.0
40173,4,173,23600,4,5.0,8,0.0,207.0
40174,4,174,23800,4,5.0,8,0.0,207.0
40175,4,175,24000,4,10.0,8,5.0,212.0
40176,4,176,24200,4,2.0,8,0.0,212.0
40177,4,177,24400,4,3.0,8,2.0,214.0
40178,4,178,24600,4,3.0,8,0.0,214.0
40179,4,179,24800,4,5.0,8,0.0,214.0
40180,4,180,25000,4,8.0,8,3.0,217.0
40181,4,181,25200,4,2.0,8,0.0,217.0
40182,4,182,25400,4,3.0,8,2.0,219.0
40183,4,183,25600,4,3.0,8,0.0,219.0
40184,4,184,25800,4,5.0,8,0.0,219.0
40185,4,185,26000,4,8.0,8,5.0,224.0
40186,4,186,26200,4,3.0,8,0.0,224.0
40187,4,187,26400,4,3.0,8,2.0,226.0
40188,4,188,26600,4,5.0,8,0.0,226.0
40189,4,189,26800,4,5.0,8,0.0,226.0
40190,4,190,27000,4,10.0,8,3.0,229.0
40191,4,191,27200,4,2.0,8,0.0,229.0
40192,4,192,27400,4,3.0,8,2.0,231.0
40193,4,193,27600,4,3.0,8,0.0,231.0
40194,4,194,27800,4,5.0,8,0.0,231.0
40195,4,195,28000,4,8.0,8,5.0,236.0
40196,4,196,28200,4,2.0,8,0.0,236.0
40197,4,197,28400,4,3.0,8,2.0,238.0
40198,4,198,28600,4,3.0,8,0.0,238.0
40199,4,199,28800,4,5.0,8,0.0,238.0
40200,4,200,29000,4,8.0,8,3.0,241.0
40201,4,201,29200,4,3.0,8,0.0,241.0
40202,4,202,29400,4,3.0,8,2.0,243.0
40203,4,203,29600,4,5.0,8,0.0,243.0
40204,4,204,29800,4,5.0,8,0.0,243.0
40205,4,205,30000,4,10.0,8,5.0,248.0
40206,4,206,30200,4,2.0,8,0.0,248.0
40207,4,207,30400,4,3.0,8,2.0,250.0
40208,4,208,30600,4,3.0,8,0.0,250.0
40209,4,209,30800,4,5.0,8,0.0,250.0
40210,4,210,31000,4,8.0,8,3.0,253.0
40211,4,211,31200,4,3.0,8,0.0,253.0
40212,4,212,31400,4,3.0,8,2.0,255.0
40213,4,213,31600,4,5.0,8,0.0,255.0
40214,4,214,31800,4,5.0,8,0.0,255.0
40215,4,215,32000,4,10.0,8,5.0,260.0
40216,4,216,32200,4,2.0,8,0.0,260.0
40217,4,217,32400,4,3.0,8,2.0,262.0
40218,4,218,32600,4,3.0,8,0.0,262.0
40219,4,219,32800,4,5.0,8,0.0,262.0
40220,4,220,33000,4,8.0,8,3.0,265.0
40221,4,221,33200,4,5.0,8,0.0,265.0
40222,4,222,33400,4,5.0,8,2.0,267.0
40223,4,223,33600,4,8.0,8,0.0,267.0
40224,4,224,33800,4,9.0,8,0.0,267.0
40225,4,225,34000,4,10.0,8,5.0,272.0
40226,4,226,34200,4,5.0,8,0.0,272.0
40227,4,227,34400,4,5.0,8,2.0,274.0
40228,4,228,34600,4,8.0,8,0.0,274.0
40229,4,229,34800,4,9.0,8,0.0,274.0
40230,4,230,35000,4,10.0,8,3.0,277.0
40231,4,231,35200,4,5.0,8,0.0,277.0
40232,4,232,35400,4,5.0,8,2.0,279.0
40233,4,233,35600,4,8.0,8,0.0,279.0
40234,4,234,35800,4,9.0,8,0.0,279.0
40235,4,235,36000,4,10.0,8,5.0,284.0
40236,4,236,36200,4,2.0,8,0.0,284.0
40237,4,237,36400,4,3.0,8,2.0,286.0
40238,4,238,36600,4,3.0,8,0.0,286.0
40239,4,239,36800,4,5.0,8,0.0,286.0
40240,4,240,37000,4,8.0,8,3.0,289.0
40241,4,241,37200,4,5.0,8,0.0,289.0
40242,4,242,37400,4,5.0,8,2.0,291.0
40243,4,243,37600,4,8.0,8,0.0,291.0
40244,4,244,37800,4,9.0,8,0.0,291.0
40245,4,245,38000,4,10.0,8,5.0,296.0
40246,4,246,38200,4,5.0,8,0.0,296.0
40247,4,247,38400,4,5.0,8,2.0,298.0
40248,4,248,38600,4,8.0,8,0.0,298.0
40249,4,249,38800,4,9.0,8,0.0,298.0
40250,4,250,39000,4,10.0,8,3.0,301.0
40251,4,251,39200,4,5.0,8,0.0,301.0
40252,4,252,39400,4,5.0,8,2.0,303.0
40253,4,253,39600,4,8.0,8,0.0,303.0
40254,4,254,39800,4,9.0,8,0.0,303.0
40255,4,255,40000,4,10.0,8,5.0,308.0
40256,4,256,40200,4,5.0,8,0.0,308.0
40257,4,257,40400,4,5.0,8,2.0,310.0
40258,4,258,40600,4,8.0,8,0.0,310.0
40259,4,259,40800,4,9.0,8,0.0,310.0
40260,4,260,41000,4,10.0,8,3.0,313.0
40261,4,261,41200,4,5.0,8,0.0,313.0
40262,4,262,41400,4,5.0,8,2.0,315.0
40263,4,263,41600,4,8.0,8,0.0,315.0
40264,4,264,41800,4,9.0,8,0.0,315.0
40265,4,265,42000,4,10.0,8,5.0,320.0
50001,5,1,1,405,1.0,2,20.0,20.0
50002,5,2,25,5,1.0,2,1.0,21.0
50003,5,3,50,405,2.0,2,0.0,21.0
50004,5,4,75,5,2.0,2,0.0,21.0
50005,5,5,100,405,4.0,2,2.0,23.0
50006,5,6,150,405,4.0,2,0.0,23.0
50007,5,7,200,405,2.0,2,2.0,25.0
50008,5,8,300,405,2.0,2,0.0,25.0
50009,5,9,400,405,2.0,2,0.0,25.0
50010,5,10,500,5,3.0,2,3.0,28.0
50011,5,11,600,5,2.0,2,0.0,28.0
50012,5,12,700,5,2.0,2,2.0,30.0
50013,5,13,800,5,2.0,2,0.0,30.0
50014,5,14,900,5,2.0,2,0.0,30.0
50015,5,15,1000,5,3.0,2,4.0,34.0
50016,5,16,1100,5,2.0,2,0.0,34.0
50017,5,17,1200,5,2.0,2,2.0,36.0
50018,5,18,1300,5,2.0,2,0.0,36.0
50019,5,19,1400,5,2.0,2,0.0,36.0
50020,5,20,1500,5,3.0,2,3.0,39.0
50021,5,21,1600,5,2.0,2,0.0,39.0
50022,5,22,1700,5,2.0,2,2.0,41.0
50023,5,23,1800,5,2.0,2,0.0,41.0
50024,5,24,1900,5,2.0,2,0.0,41.0
50025,5,25,2000,5,3.0,2,4.0,45.0
50026,5,26,2100,5,2.0,2,0.0,45.0
50027,5,27,2200,5,2.0,2,2.0,47.0
50028,5,28,2300,5,2.0,2,0.0,47.0
50029,5,29,2400,5,2.0,2,0.0,47.0
50030,5,30,2500,5,8.0,2,3.0,50.0
50031,5,31,2600,5,2.0,2,0.0,50.0
50032,5,32,2700,5,2.0,2,2.0,52.0
50033,5,33,2800,5,2.0,2,0.0,52.0
50034,5,34,2900,5,2.0,2,0.0,52.0
50035,5,35,3000,5,15.0,2,4.0,56.0
50036,5,36,3100,5,2.0,2,0.0,56.0
50037,5,37,3200,5,2.0,2,2.0,58.0
50038,5,38,3300,5,2.0,2,0.0,58.0
50039,5,39,3400,5,2.0,2,0.0,58.0
50040,5,40,3500,5,15.0,2,3.0,61.0
50041,5,41,3600,5,2.0,2,0.0,61.0
50042,5,42,3700,5,2.0,2,2.0,63.0
50043,5,43,3800,5,2.0,2,0.0,63.0
50044,5,44,3900,5,2.0,2,0.0,63.0
50045,5,45,4000,5,15.0,2,4.0,67.0
50046,5,46,4100,5,2.0,2,0.0,67.0
50047,5,47,4200,5,2.0,2,2.0,69.0
50048,5,48,4300,5,2.0,2,0.0,69.0
50049,5,49,4400,5,2.0,2,0.0,69.0
50050,5,50,4500,5,15.0,2,3.0,72.0
50051,5,51,4600,5,2.0,2,0.0,72.0
50052,5,52,4700,5,1.5,2,2.0,74.0
50053,5,53,4800,5,2.0,2,0.0,74.0
50054,5,54,4900,5,1.5,2,0.0,74.0
50055,5,55,5000,5,3.0,2,4.0,78.0
50056,5,56,5100,5,1.5,2,0.0,78.0
50057,5,57,5200,5,2.0,2,2.0,80.0
50058,5,58,5300,5,1.5,2,0.0,80.0
50059,5,59,5400,5,2.0,2,0.0,80.0
50060,5,60,5500,5,3.0,2,3.0,83.0
50061,5,61,5600,5,2.0,2,0.0,83.0
50062,5,62,5700,5,1.5,2,2.0,85.0
50063,5,63,5800,5,2.0,2,0.0,85.0
50064,5,64,5900,5,1.5,2,0.0,85.0
50065,5,65,6000,5,3.0,2,4.0,89.0
50066,5,66,6100,5,1.5,2,0.0,89.0
50067,5,67,6200,5,2.0,2,2.0,91.0
50068,5,68,6300,5,1.5,2,0.0,91.0
50069,5,69,6400,5,2.0,2,0.0,91.0
50070,5,70,6500,5,3.0,2,3.0,94.0
50071,5,71,6600,5,2.0,2,0.0,94.0
50072,5,72,6700,5,1.5,2,2.0,96.0
50073,5,73,6800,5,2.0,2,0.0,96.0
50074,5,74,6900,5,1.5,2,0.0,96.0
50075,5,75,7000,5,3.0,2,4.0,100.0
50076,5,76,7100,5,1.5,2,0.0,100.0
50077,5,77,7200,5,2.0,2,2.0,102.0
50078,5,78,7300,5,1.5,2,0.0,102.0
50079,5,79,7400,5,2.0,2,0.0,102.0
50080,5,80,7500,5,3.0,2,3.0,105.0
50081,5,81,7600,5,1.5,2,0.0,105.0
50082,5,82,7700,5,1.5,2,2.0,107.0
50083,5,83,7800,5,1.5,2,0.0,107.0
50084,5,84,7900,5,1.5,2,0.0,107.0
50085,5,85,8000,5,3.0,2,4.0,111.0
50086,5,86,8100,5,1.5,2,0.0,111.0
50087,5,87,8200,5,2.0,2,2.0,113.0
50088,5,88,8300,5,1.5,2,0.0,113.0
50089,5,89,8400,5,2.0,2,0.0,113.0
50090,5,90,8500,5,3.0,2,3.0,116.0
50091,5,91,8600,5,2.0,2,0.0,116.0
50092,5,92,8700,5,1.5,2,2.0,118.0
50093,5,93,8800,5,2.0,2,0.0,118.0
50094,5,94,8900,5,1.5,2,0.0,118.0
50095,5,95,9000,5,3.0,2,4.0,122.0
50096,5,96,9100,5,1.5,2,0.0,122.0
50097,5,97,9200,5,2.0,2,2.0,124.0
50098,5,98,9300,5,1.5,2,0.0,124.0
50099,5,99,9400,5,2.0,2,0.0,124.0
50100,5,100,9500,5,3.0,2,3.0,127.0
50101,5,101,9600,5,1.5,2,0.0,127.0
50102,5,102,9700,5,1.5,2,2.0,129.0
50103,5,103,9800,5,1.5,2,0.0,129.0
50104,5,104,9900,5,1.5,2,0.0,129.0
50105,5,105,10000,5,3.0,2,4.0,133.0
50106,5,106,10200,5,2.0,2,0.0,133.0
50107,5,107,10400,5,2.0,2,2.0,135.0
50108,5,108,10600,5,2.0,2,0.0,135.0
50109,5,109,10800,5,2.0,2,0.0,135.0
50110,5,110,11000,5,3.0,2,3.0,138.0
50111,5,111,11200,5,2.0,2,0.0,138.0
50112,5,112,11400,5,2.0,2,2.0,140.0
50113,5,113,11600,5,2.0,2,0.0,140.0
50114,5,114,11800,5,2.0,2,0.0,140.0
50115,5,115,12000,5,8.0,2,4.0,144.0
50116,5,116,12200,5,2.0,2,0.0,144.0
50117,5,117,12400,5,2.0,2,2.0,146.0
50118,5,118,12600,5,2.0,2,0.0,146.0
50119,5,119,12800,5,2.0,2,0.0,146.0
50120,5,120,13000,5,5.0,2,3.0,149.0
50121,5,121,13200,5,2.0,2,0.0,149.0
50122,5,122,13400,5,2.0,2,2.0,151.0
50123,5,123,13600,5,2.0,2,0.0,151.0
50124,5,124,13800,5,2.0,2,0.0,151.0
50125,5,125,14000,5,8.0,2,4.0,155.0
50126,5,126,14200,5,2.0,2,0.0,155.0
50127,5,127,14400,5,2.0,2,2.0,157.0
50128,5,128,14600,5,2.0,2,0.0,157.0
50129,5,129,14800,5,2.0,2,0.0,157.0
50130,5,130,15000,5,5.0,2,3.0,160.0
50131,5,131,15200,5,2.0,2,0.0,160.0
50132,5,132,15400,5,2.0,2,2.0,162.0
50133,5,133,15600,5,2.0,2,0.0,162.0
50134,5,134,15800,5,2.0,2,0.0,162.0
50135,5,135,16000,5,9.0,2,4.0,166.0
50136,5,136,16200,5,2.0,2,0.0,166.0
50137,5,137,16400,5,2.0,2,2.0,168.0
50138,5,138,16600,5,2.0,2,0.0,168.0
50139,5,139,16800,5,2.0,2,0.0,168.0
50140,5,140,17000,5,6.0,2,3.0,171.0
50141,5,141,17200,5,2.0,2,0.0,171.0
50142,5,142,17400,5,2.0,2,2.0,173.0
50143,5,143,17600,5,2.0,2,0.0,173.0
50144,5,144,17800,5,2.0,2,0.0,173.0
50145,5,145,18000,5,8.0,2,4.0,177.0
50146,5,146,18200,5,2.0,2,0.0,177.0
50147,5,147,18400,5,2.0,2,2.0,179.0
50148,5,148,18600,5,2.0,2,0.0,179.0
50149,5,149,18800,5,2.0,2,0.0,179.0
50150,5,150,19000,5,6.0,2,3.0,182.0
50151,5,151,19200,5,2.0,2,0.0,182.0
50152,5,152,19400,5,2.0,2,2.0,184.0
50153,5,153,19600,5,2.0,2,0.0,184.0
50154,5,154,19800,5,2.0,2,0.0,184.0
50155,5,155,20000,5,8.0,2,4.0,188.0
50156,5,156,20200,5,2.0,2,0.0,188.0
50157,5,157,20400,5,2.0,2,2.0,190.0
50158,5,158,20600,5,2.0,2,0.0,190.0
50159,5,159,20800,5,2.0,2,0.0,190.0
50160,5,160,21000,5,10.0,2,3.0,193.0
50161,5,161,21200,5,2.0,2,0.0,193.0
50162,5,162,21400,5,3.0,2,2.0,195.0
50163,5,163,21600,5,3.0,2,0.0,195.0
50164,5,164,21800,5,5.0,2,0.0,195.0
50165,5,165,22000,5,8.0,2,4.0,199.0
50166,5,166,22200,5,2.0,2,0.0,199.0
50167,5,167,22400,5,3.0,2,2.0,201.0
50168,5,168,22600,5,3.0,2,0.0,201.0
50169,5,169,22800,5,5.0,2,0.0,201.0
50170,5,170,23000,5,9.0,2,3.0,204.0
50171,5,171,23200,5,2.0,2,0.0,204.0
50172,5,172,23400,5,3.0,2,2.0,206.0
50173,5,173,23600,5,3.0,2,0.0,206.0
50174,5,174,23800,5,4.0,2,0.0,206.0
50175,5,175,24000,5,10.0,2,4.0,210.0
50176,5,176,24200,5,2.0,2,0.0,210.0
50177,5,177,24400,5,3.0,2,2.0,212.0
50178,5,178,24600,5,3.0,2,0.0,212.0
50179,5,179,24800,5,4.0,2,0.0,212.0
50180,5,180,25000,5,10.0,2,3.0,215.0
50181,5,181,25200,5,2.0,2,0.0,215.0
50182,5,182,25400,5,3.0,2,2.0,217.0
50183,5,183,25600,5,3.0,2,0.0,217.0
50184,5,184,25800,5,5.0,2,0.0,217.0
