Id,Name,Icon,Skindex,Sklv,Action,Actparam,Actobj,Side,When,Wparam2,Wparam1,Bufftime,Time,Desc,Fire
104016260,强化队友,102001210,2,6,addbuff,"[5,0,50]","[""3""]",0,onbattle,-1,=,10,-1,战斗开始时，增加小前锋50%篮板能力，持续10分钟，并大幅度提升小前锋的[落点判断]能力。,0
104016310,强化队友,102001210,3,1,addbuff,"[6,0,10]","[""3""]",0,onsection,3,=,12,-1,第3节增加小前锋10%得分能力，持续1节。,1
104016320,强化队友,102001210,3,2,addbuff,"[6,0,15]","[""3""]",0,onsection,3,=,12,-1,第3节增加小前锋15%得分能力，持续1节。如果当前处于落后状态，则得分能力额外小幅度提升。,1
104016330,强化队友,102001210,3,3,addbuff,"[6,0,20]","[""3""]",0,onsection,3,=,12,-1,第3节增加小前锋20%得分能力，持续1节。如果当前处于落后状态，则得分能力额外小幅度提升。,1
104016340,强化队友,102001210,3,4,addbuff,"[6,0,30]","[""3""]",0,onsection,3,=,12,-1,第3节增加小前锋30%得分能力，持续1节。如果当前处于落后状态，则得分能力额外小幅度提升。,1
104016350,强化队友,102001210,3,5,addbuff,"[6,0,40]","[""3""]",0,onsection,3,=,12,-1,第3节增加小前锋40%得分能力，持续1节。如果当前处于落后状态，则得分能力额外小幅度提升。,1
104016360,强化队友,102001210,3,6,addbuff,"[6,0,50]","[""3""]",0,onsection,3,=,12,-1,第3节增加小前锋40%得分能力，持续1节。如果当前处于落后状态，则得分能力额外小幅度提升。,1
104016410,精神折磨,104016410,4,1,addbuff,"[3,0,-5]","[""ran""]",1,onroundfreq,10,=,3,-1,每10分钟，降低对方随机球员5%防守能力，持续3分钟。,0
104016420,精神折磨,104016410,4,2,addbuff,"[3,0,-8]","[""ran""]",1,onroundfreq,10,=,3,-1,每10分钟，降低对方随机球员8%防守能力，持续3分钟。每次降低防守能力后，都额外叠加小幅度降低命中率。,0
104016430,精神折磨,104016410,4,3,addbuff,"[3,0,-10]","[""ran""]",1,onroundfreq,10,=,3,-1,每10分钟，降低对方随机球员10%防守能力，持续3分钟。每次降低防守能力后，都额外叠加小幅度降低命中率。,0
104016440,精神折磨,104016410,4,4,addbuff,"[3,0,-15]","[""ran""]",1,onroundfreq,10,=,3,-1,每10分钟，降低对方随机球员15%防守能力，持续3分钟。每次降低防守能力后，都额外叠加小幅度降低命中率。,0
104016450,精神折磨,104016410,4,5,addbuff,"[3,0,-20]","[""ran""]",1,onroundfreq,10,=,3,-1,每10分钟，降低对方随机球员20%防守能力，持续3分钟。每次降低防守能力后，都额外叠加小幅度降低命中率。,0
104016460,精神折磨,104016410,4,6,addbuff,"[3,0,-30]","[""ran""]",1,onroundfreq,10,=,3,-1,每10分钟，降低对方随机球员30%防守能力，持续3分钟。每次降低防守能力后，都额外叠加小幅度降低命中率。,0
104017110,得分强化,101006110,1,1,addbuff,"[6,0,10]","[""self""]",0,onbattle,-1,=,10,-1,战斗开始时，增加10%得分能力，持续10分钟,0
104017120,得分强化,101006110,1,2,addbuff,"[6,0,15]","[""self""]",0,onbattle,-1,=,10,-1,战斗开始时，增加15%得分能力，持续10分钟，每连续命中3次，下1次必定为3分且必定命中。,0
104017130,得分强化,101006110,1,3,addbuff,"[6,0,20]","[""self""]",0,onbattle,-1,=,10,-1,战斗开始时，增加20%得分能力，持续10分钟，每连续命中3次，下1次必定为3分且必定命中。,0
104017140,得分强化,101006110,1,4,addbuff,"[6,0,30]","[""self""]",0,onbattle,-1,=,10,-1,战斗开始时，增加30%得分能力，持续10分钟，每连续命中3次，下1次必定为3分且必定命中。,0
104017150,得分强化,101006110,1,5,addbuff,"[6,0,40]","[""self""]",0,onbattle,-1,=,10,-1,战斗开始时，增加40%得分能力，持续10分钟，每连续命中3次，下1次必定为3分且必定命中。,0
104017160,得分强化,101006110,1,6,addbuff,"[6,0,50]","[""self""]",0,onbattle,-1,=,10,-1,战斗开始时，增加50%得分能力，持续10分钟，每连续命中3次，下1次必定为3分且必定命中。,0
104017210,强化队友,102001210,2,1,addbuff,"[6,0,10]","[""5""]",0,onbattle,-1,=,10,-1,战斗开始时，增加中锋10%得分能力，持续10分钟,0
104017220,强化队友,102001210,2,2,addbuff,"[6,0,15]","[""5""]",0,onbattle,-1,=,10,-1,战斗开始时，增加中锋15%得分能力，持续10分钟，如果当前中锋得分最高，则额外小幅度增加命中率。,0
104017230,强化队友,102001210,2,3,addbuff,"[6,0,20]","[""5""]",0,onbattle,-1,=,10,-1,战斗开始时，增加中锋20%得分能力，持续10分钟，如果当前中锋得分最高，则额外小幅度增加命中率。,0
104017240,强化队友,102001210,2,4,addbuff,"[6,0,30]","[""5""]",0,onbattle,-1,=,10,-1,战斗开始时，增加中锋30%得分能力，持续10分钟，如果当前中锋得分最高，则额外小幅度增加命中率。,0
104017250,强化队友,102001210,2,5,addbuff,"[6,0,40]","[""5""]",0,onbattle,-1,=,10,-1,战斗开始时，增加中锋40%得分能力，持续10分钟，如果当前中锋得分最高，则额外小幅度增加命中率。,0
104017260,强化队友,102001210,2,6,addbuff,"[6,0,50]","[""5""]",0,onbattle,-1,=,10,-1,战斗开始时，增加中锋50%得分能力，持续10分钟，如果当前中锋得分最高，则额外小幅度增加命中率。,0
104017310,强化队友,102001210,3,1,addbuff,"[6,0,10]","[""4""]",0,onsection,4,=,12,-1,第4节增加大前锋10%得分能力，持续1节。,1
104017320,强化队友,102001210,3,2,addbuff,"[6,0,15]","[""4""]",0,onsection,4,=,12,-1,第4节增加大前锋15%得分能力，持续1节。小概率获得1次必中机会。,1
104017330,强化队友,102001210,3,3,addbuff,"[6,0,20]","[""4""]",0,onsection,4,=,12,-1,第4节增加大前锋20%得分能力，持续1节。小概率获得1次必中机会。,1
104017340,强化队友,102001210,3,4,addbuff,"[6,0,30]","[""4""]",0,onsection,4,=,12,-1,第4节增加大前锋30%得分能力，持续1节。小概率获得1次必中机会。,1
104017350,强化队友,102001210,3,5,addbuff,"[6,0,40]","[""4""]",0,onsection,4,=,12,-1,第4节增加大前锋40%得分能力，持续1节。小概率获得1次必中机会。,1
104017360,强化队友,102001210,3,6,addbuff,"[6,0,50]","[""4""]",0,onsection,4,=,12,-1,第4节增加大前锋50%得分能力，持续1节。小概率获得1次必中机会。,1
104017410,连携强化,104007410,4,1,addbuff,"[3,0,20]","[""self""]",0,onbattlewith,104018,=,12,1,与陈盈骏一起上场时，自己防守能力提高20%，持续1节比赛,0
104017420,连携强化,104007410,4,2,addbuff,"[3,0,25]","[""self""]",0,onbattlewith,104018,=,12,1,与陈盈骏一起上场时，自己防守能力提高25%，持续1节比赛,0
104017430,连携强化,104007410,4,3,addbuff,"[3,0,30]","[""self""]",0,onbattlewith,104018,=,12,1,与陈盈骏一起上场时，自己防守能力提高30%，且陈盈骏在场时自己体力流失下降30%，持续1节比赛,0
104017431,,101001110,4,3,addbuff,"[101,0,-30]","[""self""]",0,onbattlewith,104018,=,12,-1,,0
104017440,连携强化,104007410,4,4,addbuff,"[3,0,40]","[""self""]",0,onbattlewith,104018,=,12,1,与陈盈骏一起上场时，自己防守能力提高40%，且陈盈骏在场时自己体力流失下降50%，持续1节比赛,0
104017441,,101001110,4,4,addbuff,"[101,0,-50]","[""self""]",0,onbattlewith,104018,=,12,-1,,0
104017450,连携强化,104007410,4,5,addbuff,"[3,0,50]","[""self""]",0,onbattlewith,104018,=,12,1,与陈盈骏一起上场时，自己防守能力提高50%，且陈盈骏在场时自己体力不下降，持续1节比赛,0
104017451,,101001110,4,5,addbuff,"[101,0,-100]","[""self""]",0,onbattlewith,104018,=,12,-1,,0
104017460,连携强化,104007410,4,6,addbuff,"[3,0,65]","[""self""]",0,onbattlewith,104018,=,12,1,与陈盈骏一起上场时，自己防守能力提高65%，且陈盈骏在场时自己体力不下降，持续1节比赛,0
104017461,,101001110,4,6,addbuff,"[101,0,-100]","[""self""]",0,onbattlewith,104018,=,12,-1,,0
104018110,抢断强化,101002110,1,1,addbuff,"[7,0,10]","[""self""]",0,onbattle,-1,=,10,-1,战斗开始时，增加10%抢断能力，持续10分钟,0
104018120,抢断强化,101002110,1,2,addbuff,"[7,0,15]","[""self""]",0,onbattle,-1,=,10,-1,战斗开始时，增加15%抢断能力，持续10分钟。抢断后对方的进攻积极性小幅度下降。,0
104018130,抢断强化,101002110,1,3,addbuff,"[7,0,20]","[""self""]",0,onbattle,-1,=,10,-1,战斗开始时，增加20%抢断能力，持续10分钟。抢断后对方的进攻积极性小幅度下降。,0
104018140,抢断强化,101002110,1,4,addbuff,"[7,0,30]","[""self""]",0,onbattle,-1,=,10,-1,战斗开始时，增加30%抢断能力，持续10分钟。抢断后对方的进攻积极性小幅度下降。,0
104018150,抢断强化,101002110,1,5,addbuff,"[7,0,40]","[""self""]",0,onbattle,-1,=,10,-1,战斗开始时，增加40%抢断能力，持续10分钟。抢断后对方的进攻积极性小幅度下降。,0
104018160,抢断强化,101002110,1,6,addbuff,"[7,0,50]","[""self""]",0,onbattle,-1,=,10,-1,战斗开始时，增加50%抢断能力，持续10分钟。抢断后对方的进攻积极性小幅度下降。,0
104018210,强化队友,102001210,2,1,addbuff,"[5,0,10]","[""3""]",0,onbattle,-1,=,10,-1,战斗开始时，增加小前锋10%篮板能力，持续10分钟,0
104018220,强化队友,102001210,2,2,addbuff,"[5,0,15]","[""3""]",0,onbattle,-1,=,10,-1,战斗开始时，增加小前锋15%篮板能力，持续10分钟,0
104018230,强化队友,102001210,2,3,addbuff,"[5,0,20]","[""3""]",0,onbattle,-1,=,10,-1,战斗开始时，增加小前锋20%篮板能力，持续10分钟,0
104018240,强化队友,102001210,2,4,addbuff,"[5,0,30]","[""3""]",0,onbattle,-1,=,10,-1,战斗开始时，增加小前锋30%篮板能力，持续10分钟,0
104018250,强化队友,102001210,2,5,addbuff,"[5,0,40]","[""3""]",0,onbattle,-1,=,10,-1,战斗开始时，增加小前锋40%篮板能力，持续10分钟,0
104018260,强化队友,102001210,2,6,addbuff,"[5,0,50]","[""3""]",0,onbattle,-1,=,10,-1,战斗开始时，增加小前锋40%篮板能力，持续10分钟,0
104018310,强化队友,102001210,3,1,addbuff,"[2,0,10]","[""4""]",0,onsection,3,=,12,-1,第3节增加大前锋10%传球能力,1
104018320,强化队友,102001210,3,2,addbuff,"[2,0,15]","[""4""]",0,onsection,3,=,12,-1,第3节增加大前锋15%传球能力，大前锋传出的球命中率小幅度提升。,1
104018330,强化队友,102001210,3,3,addbuff,"[2,0,20]","[""4""]",0,onsection,3,=,12,-1,第3节增加大前锋20%传球能力，大前锋传出的球命中率小幅度提升。,1
104018340,强化队友,102001210,3,4,addbuff,"[2,0,30]","[""4""]",0,onsection,3,=,12,-1,第3节增加大前锋30%传球能力，大前锋传出的球命中率小幅度提升。,1
104018350,强化队友,102001210,3,5,addbuff,"[2,0,40]","[""4""]",0,onsection,3,=,12,-1,第3节增加大前锋40%传球能力，大前锋传出的球命中率小幅度提升。,1
104018360,强化队友,102001210,3,6,addbuff,"[2,0,50]","[""4""]",0,onsection,3,=,12,-1,第3节增加大前锋40%传球能力，大前锋传出的球命中率小幅度提升。,1
104018410,连携强化,104007410,4,1,addbuff,"[3,0,20]","[""self""]",0,onbattlewith,104017,=,12,1,与林庭谦一起上场时，自己防守能力提高20%，持续1节。,0
104018420,连携强化,104007410,4,2,addbuff,"[3,0,25]","[""self""]",0,onbattlewith,104017,=,12,1,与林庭谦一起上场时，自己防守能力提高25%，持续1节。每次出手后，小概率获得[外线铁网]状态，自己和林庭谦抢断额外提升。,0
104018430,连携强化,104007410,4,3,addbuff,"[3,0,30]","[""self""]",0,onbattlewith,104017,=,12,1,与林庭谦一起上场时，自己防守能力提高30%，持续1节。每次出手后，小概率获得[外线铁网]状态，自己和林庭谦抢断额外提升。,0
104018440,连携强化,104007410,4,4,addbuff,"[3,0,40]","[""self""]",0,onbattlewith,104017,=,12,1,与林庭谦一起上场时，自己防守能力提高40%，持续1节。每次出手后，小概率获得[外线铁网]状态，自己和林庭谦抢断额外提升。,0
104018450,连携强化,104007410,4,5,addbuff,"[3,0,50]","[""self""]",0,onbattlewith,104017,=,12,1,与林庭谦一起上场时，自己防守能力提高50%，持续1节。每次出手后，小概率获得[外线铁网]状态，自己和林庭谦抢断额外提升。,0
104018460,连携强化,104007410,4,6,addbuff,"[3,0,60]","[""self""]",0,onbattlewith,104017,=,12,1,与林庭谦一起上场时，自己防守能力提高50%，持续1节。每次出手后，小概率获得[外线铁网]状态，自己和林庭谦抢断额外提升。,0
104019110,得分强化,101006110,1,1,addbuff,"[6,0,10]","[""self""]",0,onbattle,-1,=,10,-1,战斗开始时，增加10%得分能力，持续10分钟,0
104019120,得分强化,101006110,1,2,addbuff,"[6,0,15]","[""self""]",0,onbattle,-1,=,10,-1,战斗开始时，增加15%得分能力，持续10分钟，上场时间越长命中率越高。,0
104019130,得分强化,101006110,1,3,addbuff,"[6,0,20]","[""self""]",0,onbattle,-1,=,10,-1,战斗开始时，增加20%得分能力，持续10分钟，上场时间越长命中率越高。,0
104019140,得分强化,101006110,1,4,addbuff,"[6,0,30]","[""self""]",0,onbattle,-1,=,10,-1,战斗开始时，增加30%得分能力，持续10分钟，上场时间越长命中率越高。,0
104019150,得分强化,101006110,1,5,addbuff,"[6,0,40]","[""self""]",0,onbattle,-1,=,10,-1,战斗开始时，增加40%得分能力，持续10分钟，上场时间越长命中率越高。,0
104019160,得分强化,101006110,1,6,addbuff,"[6,0,50]","[""self""]",0,onbattle,-1,=,10,-1,战斗开始时，增加50%得分能力，持续10分钟，上场时间越长命中率越高。,0
104019210,强化队友,102001210,2,1,addbuff,"[5,0,10]","[""2""]",0,onbattle,-1,=,10,-1,战斗开始时，增加得分后卫10%篮板能力，持续10分钟,0
104019220,强化队友,102001210,2,2,addbuff,"[5,0,15]","[""2""]",0,onbattle,-1,=,10,-1,战斗开始时，增加得分后卫15%篮板能力，持续10分钟。后卫每抢到1个篮板，[冲抢篮板]加成提高10%，持续3分钟。,0
104019230,强化队友,102001210,2,3,addbuff,"[5,0,20]","[""2""]",0,onbattle,-1,=,10,-1,战斗开始时，增加得分后卫20%篮板能力，持续10分钟。后卫每抢到1个篮板，[冲抢篮板]加成提高10%，持续3分钟。,0
104019240,强化队友,102001210,2,4,addbuff,"[5,0,30]","[""2""]",0,onbattle,-1,=,10,-1,战斗开始时，增加得分后卫30%篮板能力，持续10分钟。后卫每抢到1个篮板，[冲抢篮板]加成提高10%，持续3分钟。,0
104019250,强化队友,102001210,2,5,addbuff,"[5,0,40]","[""2""]",0,onbattle,-1,=,10,-1,战斗开始时，增加得分后卫40%篮板能力，持续10分钟。后卫每抢到1个篮板，[冲抢篮板]加成提高10%，持续3分钟。,0
104019260,强化队友,102001210,2,6,addbuff,"[5,0,50]","[""2""]",0,onbattle,-1,=,10,-1,战斗开始时，增加得分后卫50%篮板能力，持续10分钟。后卫每抢到1个篮板，[冲抢篮板]加成提高10%，持续3分钟。,0
104019310,强化队友,102001210,3,1,addbuff,"[5,0,10]","[""4""]",0,onsection,2,=,12,-1,第2节增加大前锋10%篮板能力,1
104019320,强化队友,102001210,3,2,addbuff,"[5,0,15]","[""4""]",0,onsection,2,=,12,-1,第2节增加大前锋15%篮板能力，且每次大前锋没抢到篮板，则下次[卡位]能力小幅度提升。,1
104019330,强化队友,102001210,3,3,addbuff,"[5,0,20]","[""4""]",0,onsection,2,=,12,-1,第2节增加大前锋20%篮板能力，且每次大前锋没抢到篮板，则下次[卡位]能力小幅度提升。,1
104019340,强化队友,102001210,3,4,addbuff,"[5,0,30]","[""4""]",0,onsection,2,=,12,-1,第2节增加大前锋30%篮板能力，且每次大前锋没抢到篮板，则下次[卡位]能力小幅度提升。,1
104019350,强化队友,102001210,3,5,addbuff,"[5,0,40]","[""4""]",0,onsection,2,=,12,-1,第2节增加大前锋40%篮板能力，且每次大前锋没抢到篮板，则下次[卡位]能力小幅度提升。,1
104019360,强化队友,102001210,3,6,addbuff,"[5,0,50]","[""4""]",0,onsection,2,=,12,-1,第2节增加大前锋50%篮板能力，且每次大前锋没抢到篮板，则下次[卡位]能力小幅度提升。,1
104019410,体力回复,104009410,4,1,addprop,"[101,0,20]","[""self""]",0,onpoint,30,=,-1,1,得分超过30，回复20%体力,0
104019420,体力回复,104009410,4,2,addprop,"[101,0,20]","[""self""]",0,onpoint,30,=,-1,1,得分超过30，回复20%体力。如果当前体力超过50%，进入[热血]状态，篮下挤压能力中幅度提升。,0
104019430,体力回复,104009410,4,3,addprop,"[101,0,20]","[""self""]",0,onpoint,25,=,-1,1,得分超过25，回复20%体力。如果当前体力超过50%，进入[热血]状态，篮下挤压能力中幅度提升。,0
104019440,体力回复,104009410,4,4,addprop,"[101,0,20]","[""self""]",0,onpoint,23,=,-1,1,得分超过23，回复20%体力。如果当前体力超过50%，进入[热血]状态，篮下挤压能力中幅度提升。,0
104019450,体力回复,104009410,4,5,addprop,"[101,0,20]","[""self""]",0,onpoint,20,=,-1,1,得分超过20，回复20%体力。如果当前体力超过50%，进入[热血]状态，篮下挤压能力中幅度提升。,0
104019460,体力回复,104009410,4,6,addprop,"[101,0,25]","[""self""]",0,onpoint,20,=,-1,1,得分超过20，回复25%体力。如果当前体力超过50%，进入[热血]状态，篮下挤压能力中幅度提升。,0
104020110,篮板强化,101004110,1,1,addbuff,"[5,0,10]","[""self""]",0,onbattle,-1,=,10,-1,战斗开始时，增加10%篮板能力，持续10分钟,0
104020120,篮板强化,101004110,1,2,addbuff,"[5,0,15]","[""self""]",0,onbattle,-1,=,10,-1,战斗开始时，增加15%篮板能力，持续10分钟，小概率无视篮板能力，优先获得篮板。,0
104020130,篮板强化,101004110,1,3,addbuff,"[5,0,20]","[""self""]",0,onbattle,-1,=,10,-1,战斗开始时，增加20%篮板能力，持续10分钟，小概率无视篮板能力，优先获得篮板。,0
104020140,篮板强化,101004110,1,4,addbuff,"[5,0,30]","[""self""]",0,onbattle,-1,=,10,-1,战斗开始时，增加30%篮板能力，持续10分钟，小概率无视篮板能力，优先获得篮板。,0
104020150,篮板强化,101004110,1,5,addbuff,"[5,0,40]","[""self""]",0,onbattle,-1,=,10,-1,战斗开始时，增加40%篮板能力，持续10分钟，小概率无视篮板能力，优先获得篮板。,0
104020160,篮板强化,101004110,1,6,addbuff,"[5,0,50]","[""self""]",0,onbattle,-1,=,10,-1,战斗开始时，增加50%篮板能力，持续10分钟，小概率无视篮板能力，优先获得篮板。,0
104020210,强化队友,102001210,2,1,addbuff,"[2,0,10]","[""4""]",0,onbattle,-1,=,10,-1,战斗开始时，增加大前锋10%传球能力，持续10分钟,0
104020220,强化队友,102001210,2,2,addbuff,"[2,0,15]","[""4""]",0,onbattle,-1,=,10,-1,战斗开始时，增加大前锋15%传球能力，(有概率触发[秒传])，持续10分钟,0
104020230,强化队友,102001210,2,3,addbuff,"[2,0,20]","[""4""]",0,onbattle,-1,=,10,-1,战斗开始时，增加大前锋20%传球能力，接到秒传的球员本次投篮命中提升80%，持续10分钟,0
104020240,强化队友,102001210,2,4,addbuff,"[2,0,30]","[""4""]",0,onbattle,-1,=,10,-1,战斗开始时，增加大前锋30%传球能力，接到秒传的球员本次投篮命中提升100%，持续10分钟,0
104020250,强化队友,102001210,2,5,addbuff,"[2,0,40]","[""4""]",0,onbattle,-1,=,10,-1,战斗开始时，增加大前锋40%传球能力，接到秒传的球员本次投篮命中提升100%，且下次投篮必定三分命中，持续10分钟,0
104020260,强化队友,102001210,2,6,addbuff,"[2,0,50]","[""4""]",0,onbattle,-1,=,10,-1,战斗开始时，增加大前锋50%传球能力，接到秒传的球员本次投篮命中提升100%，且下次投篮必定三分命中，持续10分钟,0
104020310,强化队友,102001210,3,1,addbuff,"[5,0,10]","[""4""]",0,onsection,2,=,12,-1,第2节增加大前锋10%篮板能力,1
104020320,强化队友,102001210,3,2,addbuff,"[5,0,15]","[""4""]",0,onsection,2,=,12,-1,第2节增加大前锋15%篮板能力，且每次大前锋没抢到篮板，则下次[卡位]能力小幅度提升。,1
104020330,强化队友,102001210,3,3,addbuff,"[5,0,20]","[""4""]",0,onsection,2,=,12,-1,第2节增加大前锋20%篮板能力，且每次大前锋没抢到篮板，则下次[卡位]能力小幅度提升。,1
104020340,强化队友,102001210,3,4,addbuff,"[5,0,30]","[""4""]",0,onsection,2,=,12,-1,第2节增加大前锋30%篮板能力，且每次大前锋没抢到篮板，则下次[卡位]能力小幅度提升。,1
104020350,强化队友,102001210,3,5,addbuff,"[5,0,40]","[""4""]",0,onsection,2,=,12,-1,第2节增加大前锋40%篮板能力，且每次大前锋没抢到篮板，则下次[卡位]能力小幅度提升。,1
104020360,强化队友,102001210,3,6,addbuff,"[5,0,50]","[""4""]",0,onsection,2,=,12,-1,第2节增加大前锋50%篮板能力，且每次大前锋没抢到篮板，则下次[卡位]能力小幅度提升。,1
104020410,如影随形,104020410,4,1,addbuff,"[101,0,20]","[""target""]",1,onpoint2,20,=,3,1,对方任意球员得分超过20，提高他20%体力消耗，持续3分钟,0
104020420,如影随形,104020410,4,2,addbuff,"[101,0,25]","[""target""]",1,onpoint2,20,=,3,1,对方任意球员得分超过20，提高他25%体力消耗，持续3分钟，当对方体力小于50%，命中额外小幅下降。,0
104020430,如影随形,104020410,4,3,addbuff,"[101,0,30]","[""target""]",1,onpoint2,20,=,3,1,对方任意球员得分超过20，提高他30%体力消耗，持续3分钟，当对方体力小于50%，命中额外小幅下降。,0
104020440,如影随形,104020410,4,4,addbuff,"[101,0,35]","[""target""]",1,onpoint2,20,=,3,1,对方任意球员得分超过20，提高他35%体力消耗，持续3分钟，当对方体力小于50%，命中额外小幅下降。,0
104020450,如影随形,104020410,4,5,addbuff,"[101,0,40]","[""target""]",1,onpoint2,20,=,3,1,对方任意球员得分超过20，提高他40%体力消耗，持续3分钟，当对方体力小于50%，命中额外小幅下降。,0
104020460,如影随形,104020410,4,6,addbuff,"[101,0,40]","[""target""]",1,onpoint2,20,=,3,1,对方任意球员得分超过20，提高他40%体力消耗，持续3分钟，当对方体力小于50%，命中额外小幅下降。,0
104021110,篮板强化,101004110,1,1,addbuff,"[5,0,10]","[""self""]",0,onbattle,-1,=,10,-1,战斗开始时，增加10%篮板能力，持续10分钟,0
104021120,篮板强化,101004110,1,2,addbuff,"[5,0,15]","[""self""]",0,onbattle,-1,=,10,-1,战斗开始时，增加15%篮板能力，持续10分钟,0
104021130,篮板强化,101004110,1,3,addbuff,"[5,0,20]","[""self""]",0,onbattle,-1,=,10,-1,战斗开始时，增加20%篮板能力，持续10分钟,0
104021140,篮板强化,101004110,1,4,addbuff,"[5,0,30]","[""self""]",0,onbattle,-1,=,10,-1,战斗开始时，增加30%篮板能力，持续10分钟,0
104021150,篮板强化,101004110,1,5,addbuff,"[5,0,40]","[""self""]",0,onbattle,-1,=,10,-1,战斗开始时，增加40%篮板能力，持续10分钟,0
104021160,篮板强化,101004110,1,6,addbuff,"[5,0,40]","[""self""]",0,onbattle,-1,=,10,-1,战斗开始时，增加40%篮板能力，持续10分钟,0
104021210,强化队友,102001210,2,1,addbuff,"[2,0,10]","[""5""]",0,onbattle,-1,=,10,-1,战斗开始时，增加中锋10%传球能力，持续10分钟,0
104021220,强化队友,102001210,2,2,addbuff,"[2,0,15]","[""5""]",0,onbattle,-1,=,10,-1,战斗开始时，增加中锋15%传球能力，持续10分钟,0
104021230,强化队友,102001210,2,3,addbuff,"[2,0,20]","[""5""]",0,onbattle,-1,=,10,-1,战斗开始时，增加中锋20%传球能力，持续10分钟,0
104021240,强化队友,102001210,2,4,addbuff,"[2,0,30]","[""5""]",0,onbattle,-1,=,10,-1,战斗开始时，增加中锋30%传球能力，持续10分钟,0
104021250,强化队友,102001210,2,5,addbuff,"[2,0,40]","[""5""]",0,onbattle,-1,=,10,-1,战斗开始时，增加中锋40%传球能力，持续10分钟,0
104021260,强化队友,102001210,2,6,addbuff,"[2,0,50]","[""5""]",0,onbattle,-1,=,10,-1,战斗开始时，增加中锋50%传球能力，持续10分钟,0
104021310,强化队友,102001210,3,1,addbuff,"[6,0,10]","[""4""]",0,onsection,3,=,12,-1,第3节增加大前锋10%得分能力,1
104021320,强化队友,102001210,3,2,addbuff,"[6,0,15]","[""4""]",0,onsection,3,=,12,-1,第3节增加大前锋15%得分能力,1
104021330,强化队友,102001210,3,3,addbuff,"[6,0,20]","[""4""]",0,onsection,3,=,12,-1,第3节增加大前锋20%得分能力,1
104021340,强化队友,102001210,3,4,addbuff,"[6,0,30]","[""4""]",0,onsection,3,=,12,-1,第3节增加大前锋30%得分能力,1
104021350,强化队友,102001210,3,5,addbuff,"[6,0,40]","[""4""]",0,onsection,3,=,12,-1,第3节增加大前锋40%得分能力,1
104021360,强化队友,102001210,3,6,addbuff,"[6,0,50]","[""4""]",0,onsection,3,=,12,-1,第3节增加大前锋50%得分能力,1
104021410,得分接力,104021410,4,1,addbuff,"[6,0,3]","[""1"",""2"",""3"",""4"",""5""]",0,onoff,0,=,3,-1,被换下场时，给我方场上全体队员3%的得分buff，持续3分钟,0
104021420,得分接力,104021410,4,2,addbuff,"[6,0,6]","[""1"",""2"",""3"",""4"",""5""]",0,onoff,0,=,3,-1,被换下场时，给我方场上全体队员6%的得分buff，持续3分钟,0
104021430,得分接力,104021410,4,3,addbuff,"[6,0,9]","[""1"",""2"",""3"",""4"",""5""]",0,onoff,0,=,3,-1,被换下场时，给我方场上全体队员9%的得分buff，持续3分钟,0
104021440,得分接力,104021410,4,4,addbuff,"[6,0,12]","[""1"",""2"",""3"",""4"",""5""]",0,onoff,0,=,3,-1,被换下场时，给我方场上全体队员12%的得分buff，持续3分钟,0
104021450,得分接力,104021410,4,5,addbuff,"[6,0,15]","[""1"",""2"",""3"",""4"",""5""]",0,onoff,0,=,3,-1,被换下场时，给我方场上全体队员15%的得分buff，持续3分钟,0
104021460,得分接力,104021410,4,6,addbuff,"[6,0,15]","[""1"",""2"",""3"",""4"",""5""]",0,onoff,0,=,5,-1,被换下场时，给我方场上全体队员15%的得分buff，持续5分钟,0
104022110,得分强化,101006110,1,1,addbuff,"[6,0,10]","[""self""]",0,onbattle,-1,=,10,-1,战斗开始时，增加10%得分能力，持续10分钟,0
104022120,得分强化,101006110,1,2,addbuff,"[6,0,15]","[""self""]",0,onbattle,-1,=,10,-1,战斗开始时，增加15%得分能力，持续10分钟，每次篮下得分后，防守能力小幅度提升。,0
104022130,得分强化,101006110,1,3,addbuff,"[6,0,20]","[""self""]",0,onbattle,-1,=,10,-1,战斗开始时，增加20%得分能力，持续10分钟，每次篮下得分后，防守能力小幅度提升。,0
104022140,得分强化,101006110,1,4,addbuff,"[6,0,30]","[""self""]",0,onbattle,-1,=,10,-1,战斗开始时，增加30%得分能力，持续10分钟，每次篮下得分后，防守能力小幅度提升。,0
104022150,得分强化,101006110,1,5,addbuff,"[6,0,40]","[""self""]",0,onbattle,-1,=,10,-1,战斗开始时，增加40%得分能力，持续10分钟，每次篮下得分后，防守能力小幅度提升。,0
104022160,得分强化,101006110,1,6,addbuff,"[6,0,50]","[""self""]",0,onbattle,-1,=,10,-1,战斗开始时，增加50%得分能力，持续10分钟，每次篮下得分后，防守能力小幅度提升。,0
104022210,强化队友,102001210,2,1,addbuff,"[5,0,10]","[""2""]",0,onbattle,-1,=,10,-1,战斗开始时，增加得分后卫10%篮板能力，持续10分钟,0
104022220,强化队友,102001210,2,2,addbuff,"[5,0,15]","[""2""]",0,onbattle,-1,=,10,-1,战斗开始时，增加得分后卫15%篮板能力，持续10分钟,0
104022230,强化队友,102001210,2,3,addbuff,"[5,0,20]","[""2""]",0,onbattle,-1,=,10,-1,战斗开始时，增加得分后卫20%篮板能力，持续10分钟,0
